ClaimNb,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
0,51,0.53,10,1,34,6,0,1629
0,50,0.55,13,0,38,10,0,983
0,100,0.59,12,0,24,6,0,1441
0,58,0.08,3,0,42,7,1,4393
0,50,0.67,12,0,42,9,1,2252
0,50,0.12,7,0,45,11,0,49
0,50,0.34,25,0,48,8,0,154
0,64,0.08,13,0,33,13,1,5410
0,50,0.17,3,0,50,6,0,1109
0,64,1.0,1,0,27,5,1,745
0,60,0.11,12,0,47,5,0,5053
0,80,1.0,13,0,56,10,0,1054
0,50,1.0,4,0,30,7,1,747
0,50,1.0,6,0,40,7,0,776
0,54,0.45,6,0,43,12,0,2415
0,52,0.13,0,1,65,4,0,72
0,50,1.0,5,0,47,7,0,165
0,50,0.08,7,0,41,6,0,2949
0,50,1.0,7,0,52,4,1,3317
0,80,0.08,1,1,31,4,0,323
0,50,0.57,1,1,70,4,1,215
0,68,0.25,5,0,25,5,0,67
0,60,0.46,1,1,32,9,0,12
0,50,0.4,14,0,39,5,1,256
0,57,0.51,2,1,49,4,1,27000
0,50,0.02,1,1,54,4,0,693
0,125,0.2,7,0,54,4,1,28
0,55,0.2,5,0,43,5,1,1535
0,50,0.08,1,0,48,6,0,1064
0,85,0.08,15,0,28,10,0,542
1,95,0.5,10,0,19,4,1,399
0,50,0.24,20,0,56,9,1,45
0,50,1.0,2,0,47,6,1,747
0,50,0.15,8,0,55,4,1,171
0,54,0.26,5,0,38,6,0,1323
0,76,0.08,4,0,37,6,0,7259
0,80,0.42,4,0,34,5,0,684
0,60,0.8,9,0,27,6,0,115
0,51,0.57,17,0,41,4,1,2498
0,50,0.88,7,0,53,5,1,79
1,68,0.27,0,1,33,7,0,137
0,50,0.21,14,0,24,4,1,898
0,50,0.9,22,0,42,5,1,223
0,50,0.25,6,0,57,4,1,65
0,50,0.25,18,0,48,9,1,824
0,72,0.51,2,1,25,6,0,2446
0,62,1.0,16,0,62,4,0,58
0,68,0.03,2,0,29,7,1,147
0,50,1.0,10,0,51,5,1,4116
0,58,1.0,16,0,49,7,0,163
0,50,0.07,3,0,69,6,1,307
0,51,0.5,13,0,72,8,0,405
0,50,1.0,8,0,55,6,1,104
0,76,0.37,8,0,32,6,0,2348
0,85,1.0,14,0,36,7,1,301
0,51,1.0,7,0,48,6,0,80
0,50,0.16,3,0,46,5,0,158
0,68,0.09,10,0,45,7,1,133
0,50,0.26,13,0,32,6,0,1064
0,50,1.0,10,0,45,6,0,3060
1,90,0.08,0,1,24,5,1,97
0,50,1.0,12,0,55,6,0,271
0,50,0.5,0,1,72,8,0,796
0,90,0.12,2,1,35,6,1,27000
0,50,0.14,11,0,68,5,0,120
1,50,0.96,10,0,72,4,1,234
0,50,0.62,2,1,55,5,0,1807
0,69,0.27,2,0,60,6,0,3317
0,50,1.0,15,0,58,6,1,306
0,50,0.42,1,1,48,8,0,8455
0,62,0.1,1,1,43,12,0,244
0,68,0.26,13,0,35,5,1,1381
0,50,1.0,8,0,58,11,0,393
0,50,0.12,11,0,54,6,0,3866
0,62,0.08,5,0,50,8,1,2365
0,50,0.95,17,0,92,7,1,342
0,50,0.2,1,1,60,11,0,13
0,50,0.37,13,0,40,9,0,71
0,63,0.35,0,0,45,8,0,2715
0,80,0.49,8,0,32,14,1,4762
0,50,0.75,8,0,55,7,1,105
0,85,0.83,6,0,53,7,0,3963
0,50,0.08,5,0,35,5,0,402
0,76,0.08,4,0,37,6,0,7259
0,50,0.09,0,1,50,7,1,10961
0,50,0.28,3,0,33,6,0,72
0,80,0.11,0,1,22,8,1,164
0,81,0.24,6,0,26,6,0,3317
0,50,1.0,5,1,39,8,1,112
0,85,0.15,13,0,29,5,0,8455
0,50,1.0,14,0,70,6,1,4128
0,76,0.04,9,0,32,6,0,2983
0,100,0.11,21,0,31,5,0,886
0,55,0.68,2,0,46,4,0,79
0,72,0.95,2,1,38,4,1,379
0,62,1.0,3,0,77,6,1,106
0,50,0.75,1,1,58,11,0,721
0,50,1.0,17,0,46,7,0,393
0,50,1.0,9,0,62,7,0,481
0,52,0.08,1,0,55,6,1,3317
0,55,1.0,10,0,32,5,0,229
0,50,0.53,5,1,56,5,1,269
0,50,1.0,5,0,31,6,0,57
0,50,1.0,14,0,52,6,0,22
0,50,0.92,5,1,57,5,1,9307
0,50,0.09,0,1,64,13,1,3301
0,76,1.0,11,0,40,4,1,10156
0,50,0.08,14,0,32,4,1,824
0,50,0.71,1,1,40,5,1,824
0,57,0.36,3,0,40,8,0,182
1,50,0.04,18,0,52,4,1,369
0,76,0.63,2,1,26,4,1,1363
0,50,1.0,9,0,74,5,0,67
0,50,1.0,7,0,61,6,1,51
0,50,0.98,6,0,75,6,0,879
0,50,0.09,1,1,51,11,0,609
0,50,0.13,6,0,61,6,0,171
0,50,1.0,10,0,63,7,0,1313
1,50,0.69,10,0,45,5,1,3021
0,72,0.66,5,0,36,6,0,2103
0,50,0.08,4,1,66,6,0,20
0,53,0.19,8,0,47,6,0,393
0,95,0.03,8,1,32,7,1,114
0,50,0.41,12,0,54,10,0,1082
0,50,0.94,16,0,64,7,0,78
0,50,0.92,3,0,48,8,0,89
0,50,0.4,4,0,40,7,1,575
0,50,0.03,9,0,44,6,0,478
1,50,0.19,0,1,76,6,1,4762
0,50,0.51,1,1,49,4,0,88
0,50,0.24,7,0,71,6,1,43
0,50,1.0,12,0,48,5,0,32
0,90,0.53,9,0,24,4,1,3963
0,50,1.0,5,0,53,7,0,71
0,50,0.45,11,0,85,4,1,24
0,50,1.0,10,0,42,5,1,1329
0,80,0.78,0,1,35,15,1,856
0,80,0.12,5,1,39,4,1,17140
0,51,0.39,4,0,38,7,0,3599
0,50,1.0,9,1,57,10,0,57
0,80,0.22,8,0,43,4,1,5449
0,50,0.05,2,1,54,7,0,901
0,50,0.56,4,0,51,10,0,1445
0,68,0.24,3,0,33,7,0,124
0,50,0.08,15,0,54,7,1,1629
0,50,0.91,11,0,48,12,1,115
0,55,1.0,2,0,53,7,1,216
0,50,1.0,13,0,53,11,1,27000
0,50,0.3,3,0,62,7,0,380
0,50,0.58,1,0,45,10,0,3021
0,56,1.0,20,0,40,5,1,108
0,50,1.0,7,0,53,5,1,72
0,50,1.0,15,0,51,5,1,7
0,100,0.03,11,0,53,7,1,1191
0,95,0.24,5,0,45,5,1,1929
0,125,0.8,5,0,28,5,0,1780
0,53,0.08,4,0,32,6,1,4059
0,50,1.0,10,0,48,4,1,581
0,72,0.06,0,1,26,4,0,3301
0,50,1.0,5,0,38,7,0,50
0,50,1.0,5,0,42,7,0,37
0,50,1.0,10,0,47,6,1,89
0,50,1.0,5,0,44,7,0,126
0,50,0.78,1,1,47,5,0,966
0,50,0.49,1,0,41,7,0,490
0,50,0.05,5,0,44,8,0,26
0,50,0.38,6,0,43,6,0,38
0,90,0.56,12,0,26,5,0,1064
0,50,0.5,4,0,42,6,0,745
0,90,0.8,7,1,28,6,1,4656
0,50,0.29,3,0,33,5,0,14
0,72,1.0,17,0,42,9,1,85
0,50,0.52,16,0,67,4,1,230
0,64,0.08,2,0,33,10,1,3274
0,60,0.49,10,1,41,5,0,824
0,54,0.08,15,0,36,5,1,6736
0,90,0.36,6,1,33,5,1,327
0,50,0.08,9,0,46,7,1,3859
0,50,0.87,3,1,55,9,1,426
0,50,1.0,8,0,65,6,0,227
0,90,0.0054794520547945,2,0,43,7,1,3317
0,68,0.08,6,0,27,6,0,1326
0,50,1.0,8,0,44,6,0,674
1,50,1.0,1,0,63,7,0,747
0,50,0.23,1,0,48,4,0,399
0,50,1.0,5,0,43,7,1,7259
0,50,1.0,13,0,52,8,0,3317
0,56,0.84,16,0,54,4,1,1165
0,76,0.49,12,0,35,5,0,4762
1,100,0.08,16,0,20,8,1,817
0,58,0.05,10,0,37,6,0,3688
0,50,0.24,15,1,41,10,0,144
0,80,0.08,17,0,34,7,0,98
0,60,0.07,9,0,33,6,0,52
0,68,0.65,2,0,27,11,1,27000
0,50,0.71,11,1,38,10,0,28
0,80,0.5,16,0,34,7,0,1326
0,133,0.08,15,0,62,7,1,4128
0,50,0.8,1,1,39,4,1,209
0,50,0.75,2,0,59,12,1,94
0,50,1.0,14,0,85,4,1,60
0,50,1.0,4,0,60,6,0,24
0,72,0.16,2,0,31,4,0,99
0,50,1.0,13,0,62,4,1,50
0,50,0.76,18,0,30,8,1,1110
1,50,0.75,0,1,58,8,0,645
0,50,0.95,4,1,78,8,0,2498
0,50,0.09,0,1,48,10,0,184
1,100,0.53,5,1,45,6,1,3317
0,50,0.1,9,0,43,10,0,25
0,50,0.72,9,0,52,7,0,12
0,55,0.47,28,0,51,5,1,149
0,50,0.61,8,0,39,5,0,247
0,76,0.46,10,0,45,11,1,388
0,57,0.23,6,0,32,5,0,354
0,50,1.0,13,0,44,7,0,97
0,50,1.0,14,0,82,5,1,149
0,50,0.07,0,1,44,4,1,4762
0,50,0.24,4,0,23,5,0,4348
0,60,0.06,6,1,52,6,1,161
0,50,0.03,0,1,62,5,1,3317
0,50,0.94,2,0,38,4,0,96
0,50,0.54,4,0,80,8,1,1601
0,50,0.63,13,0,50,5,0,232
0,50,0.4,0,1,49,7,0,422
0,100,0.69,7,0,28,7,1,10156
0,64,0.88,4,1,57,4,1,3430
0,85,0.08,6,0,38,4,1,1699
0,50,0.05,1,1,46,10,0,44
0,52,0.22,0,1,54,13,1,41
0,50,0.33,4,0,36,5,0,1284
0,50,0.07,11,0,37,6,0,12
0,76,0.44,1,0,27,7,1,7634
0,61,0.3,8,0,27,9,0,384
0,85,0.11,4,0,28,6,0,11
0,50,0.31,15,0,44,6,0,226
0,80,0.53,2,1,36,4,1,14368
0,50,1.0,7,0,87,4,1,43
0,60,0.6,6,0,48,7,0,2575
0,51,0.06,0,1,51,4,1,64
0,64,1.0,8,0,30,6,1,398
0,50,1.0,6,0,35,7,0,120
0,50,1.0,3,0,49,7,1,1381
0,50,0.2,0,1,72,10,1,2038
0,85,0.79,6,0,52,6,0,66
0,50,0.49,9,0,32,9,1,458
0,50,0.43,2,1,40,6,0,175
0,50,0.6,4,0,52,7,1,27000
0,50,1.0,1,0,40,6,0,5449
0,50,0.71,1,1,46,10,0,1241
1,100,0.23,16,0,18,8,1,63
0,50,0.4,2,1,40,8,0,458
2,64,0.49,11,0,51,5,0,3317
1,50,0.5,0,1,59,8,0,247
0,50,0.16,2,0,56,5,0,1064
0,68,0.31,3,0,26,7,0,65
0,50,0.55,14,0,57,13,1,10
0,51,0.2,11,0,36,4,0,315
0,50,1.0,7,0,57,5,0,40
0,50,0.13,3,1,57,5,1,1629
0,51,1.0,5,0,74,6,1,741
0,100,0.55,1,1,41,7,1,824
0,76,0.71,14,0,35,7,1,9307
0,50,1.0,3,0,58,5,1,1313
0,100,0.33,7,0,31,7,0,9307
0,53,0.73,14,0,31,9,1,745
0,73,1.0,5,0,49,6,0,50
0,64,0.12,4,0,38,9,0,43
1,60,0.81,11,0,37,12,1,3317
0,50,0.3,1,0,43,9,1,14
0,50,0.48,17,0,36,7,1,405
0,50,0.25,0,1,49,7,0,1445
0,50,1.0,1,0,56,5,1,146
0,50,0.38,5,1,38,6,0,14
0,50,1.0,6,0,57,7,0,163
0,50,0.21,1,1,54,9,1,37
0,50,1.0,11,0,50,6,1,904
0,50,1.0,6,0,63,5,1,165
0,80,0.23,15,0,37,4,0,67
0,50,1.0,7,0,55,6,0,4116
0,50,0.23,12,0,44,7,0,3744
0,52,1.0,4,0,35,6,1,3744
0,51,0.3,9,0,37,6,1,235
0,72,0.2,4,0,27,7,1,3541
0,80,0.08,10,0,26,6,0,4479
0,68,0.08,9,0,36,10,0,3317
0,50,0.71,13,0,54,6,0,107
0,50,0.06,4,0,35,7,1,2163
0,50,0.65,9,1,49,10,0,298
0,80,0.26,14,0,33,5,0,741
0,50,0.04,4,1,64,7,1,67
0,88,0.37,10,0,43,11,1,6313
0,50,1.0,12,0,56,4,1,51
0,50,0.47,10,0,54,6,1,6902
0,50,0.49,7,1,52,10,0,289
0,50,0.66,17,0,69,7,1,182
0,50,1.0,2,0,48,5,1,3859
0,50,0.1,4,1,71,10,1,86
0,59,0.54,7,0,35,6,1,59
0,50,1.0,1,0,74,5,1,112
0,64,0.08,6,0,30,5,0,444
0,52,0.07,2,0,44,10,0,8455
0,85,0.01,0,1,29,4,1,1022
0,50,1.0,7,0,74,6,0,95
0,53,0.92,1,0,41,6,1,27000
0,50,1.0,1,0,43,8,1,1250
0,76,1.0,12,0,28,4,1,983
0,72,0.96,17,0,30,4,1,3317
0,50,1.0,14,0,58,7,0,52
0,50,1.0,8,0,53,10,1,57
0,54,0.02,0,1,44,7,0,9307
0,50,1.0,12,0,51,11,1,405
0,76,1.0,14,0,37,6,0,292
0,51,1.0,8,0,55,7,1,4253
1,50,1.0,2,0,44,7,0,4087
0,54,0.67,11,0,35,11,1,179
0,59,0.21,1,1,36,7,1,1451
0,50,1.0,14,0,29,6,0,14
0,50,0.42,0,0,54,5,0,575
0,50,0.08,19,0,39,7,1,39
0,50,1.0,22,1,49,13,1,2074
0,50,0.24,6,0,58,7,1,300
0,90,0.84,15,0,22,4,1,186
0,66,0.8,0,1,70,10,1,92
0,50,0.5,4,0,40,6,1,6736
0,68,0.07,3,0,37,6,0,3317
0,50,0.54,10,0,55,9,1,9096
0,50,1.0,7,0,55,4,1,227
0,50,0.19,11,0,53,6,1,8549
0,85,0.05,1,0,22,6,1,1753
1,50,0.61,6,0,35,7,1,740
0,50,1.0,10,0,51,7,0,84
0,50,1.0,3,1,61,8,0,19
0,50,0.3,4,0,65,9,1,9307
0,50,0.49,14,0,47,7,1,91
0,50,0.33,4,0,60,5,0,1408
0,50,1.0,17,0,58,5,1,741
2,80,0.35,11,0,38,6,0,137
0,85,0.08,31,0,27,7,1,4116
0,50,1.0,11,0,42,5,0,50
0,57,1.0,8,0,48,6,0,436
0,50,0.24,2,0,48,8,1,283
0,50,0.12,4,1,45,7,1,4128
0,85,0.73,12,0,26,4,1,9307
0,50,0.35,12,0,45,7,0,3386
0,50,1.0,9,0,26,6,0,3857
0,50,0.08,19,0,47,4,1,9307
0,50,1.0,7,0,79,7,1,9
0,50,1.0,17,0,40,4,1,60
0,90,0.83,13,0,79,6,1,2415
0,50,0.56,2,1,41,10,1,4762
0,112,0.72,9,0,21,4,0,48
1,50,0.55,3,0,35,8,0,100
0,50,1.0,11,0,50,5,0,19
0,50,0.2,3,1,71,7,1,530
0,50,1.0,11,0,49,5,0,244
0,50,1.0,7,0,36,4,1,11
0,50,0.38,2,1,68,7,0,3963
1,57,0.14,3,1,39,10,1,27000
0,50,0.66,8,0,64,6,0,28
0,54,0.58,5,0,46,5,0,3744
0,50,1.0,4,0,42,7,0,242
0,85,0.53,5,0,26,7,1,411
0,50,1.0,5,0,55,7,0,41
0,50,0.29,5,0,57,9,1,2415
0,50,0.29,0,0,32,6,0,3963
0,75,0.24,8,0,56,7,1,27000
0,68,0.4,17,0,68,7,1,50
0,50,0.0027322404371584,17,0,54,8,0,298
0,58,0.16,15,0,56,8,0,3317
0,50,1.0,5,0,45,5,1,175
0,57,0.3,0,1,62,4,1,15386
0,50,1.0,12,0,52,8,0,3688
0,50,0.75,11,0,36,6,0,298
0,67,0.21,13,0,37,7,0,164
0,68,0.01,7,0,29,6,0,104
0,50,1.0,18,0,61,5,1,232
0,71,0.7,4,1,72,4,1,4762
0,50,0.03,5,0,49,7,1,405
0,51,1.0,12,0,33,6,0,25
0,80,0.04,8,1,30,7,1,15
1,50,1.0,5,0,51,6,1,4762
0,50,0.74,3,0,63,6,1,20
0,50,0.05,1,1,58,11,0,3301
0,100,0.24,6,0,63,4,1,13719
0,68,1.0,6,0,31,7,0,983
0,50,1.0,15,0,56,6,1,12
0,50,0.62,1,0,74,5,1,78
0,72,0.46,6,1,39,9,1,1489
0,95,0.33,4,1,39,4,1,3274
0,85,0.12,10,1,30,7,0,252
0,62,0.08,3,0,42,5,1,208
0,50,0.01,10,0,69,4,1,1313
0,50,0.78,4,1,43,5,1,1408
0,51,0.15,2,1,46,10,0,43
0,50,1.0,7,0,39,4,1,49
0,80,0.31,0,0,30,7,0,276
0,50,0.04,18,0,35,6,1,3430
0,50,0.08,5,0,49,7,0,851
0,50,0.54,6,0,52,5,1,3301
0,68,0.36,6,0,27,9,1,291
0,50,1.0,1,0,51,7,1,1127
0,80,0.09,10,0,67,10,0,115
0,50,0.49,10,0,38,7,1,27
0,55,0.62,1,1,71,15,1,184
0,50,0.07,4,1,36,4,1,260
0,76,1.0,13,0,28,4,1,298
0,50,0.07,2,1,55,6,0,134
0,68,0.08,11,0,36,9,1,213
0,60,0.3,9,0,49,7,1,3258
0,50,0.63,5,0,55,8,0,94
0,50,1.0,14,0,69,7,1,29
0,80,0.4,9,0,22,7,1,66
0,50,0.0027322404371584,6,0,69,5,1,379
0,50,0.65,8,0,42,7,0,3744
0,76,0.94,19,0,32,4,1,24
1,50,0.51,0,1,53,6,1,33
0,50,1.0,9,0,49,6,0,747
0,50,0.85,7,0,55,6,1,2252
0,57,1.0,12,0,72,4,1,55
0,50,1.0,11,0,40,6,0,461
0,80,0.08,14,0,24,4,1,42
0,50,0.8,4,0,56,6,0,23
0,50,0.03,4,1,76,6,1,165
0,50,0.08,8,0,55,6,0,15
0,50,0.69,16,0,59,7,0,29
0,50,1.0,11,0,47,5,1,625
0,50,0.03,0,1,60,7,0,2859
0,50,0.08,8,0,44,5,0,118
0,95,0.69,5,0,19,5,1,395
0,50,1.0,10,0,52,7,0,12
0,68,0.53,9,0,36,9,1,2411
0,50,0.21,2,1,65,6,1,20
0,50,0.16,1,1,46,4,0,38
0,50,0.12,15,1,40,8,1,1882
0,50,0.29,0,1,49,7,0,3963
0,60,0.45,11,0,41,8,1,277
0,50,1.0,24,0,44,4,1,813
0,50,0.71,3,1,64,9,1,393
0,76,0.2,0,0,25,8,0,3317
0,50,0.61,9,0,51,4,1,287
0,50,1.0,3,0,43,8,1,3317
0,50,1.0,16,0,38,5,0,130
0,50,0.11,4,1,56,10,1,5433
0,85,0.73,8,0,27,5,0,1414
0,50,0.75,8,0,44,8,0,186
0,50,0.33,3,0,36,9,0,4427
0,54,0.08,9,0,39,6,1,111
0,50,0.41,16,0,87,4,1,91
0,50,1.0,8,0,50,6,1,182
0,51,1.0,4,0,53,6,1,42
0,50,0.47,3,1,43,8,0,94
0,54,0.98,8,0,32,6,0,2983
0,61,0.0027397260273972,10,0,32,7,0,75
0,50,1.0,8,0,54,7,1,1982
0,54,1.0,4,0,36,7,1,2105
0,90,1.0,14,0,42,6,0,85
0,50,0.28,2,1,53,6,0,1729
0,50,0.12,1,1,66,4,0,1441
0,112,0.87,3,1,59,6,1,6617
0,50,1.0,4,0,44,6,1,65
0,50,0.9,5,0,45,6,1,287
0,50,1.0,13,0,59,4,1,2740
0,50,0.02,4,0,43,5,1,480
0,68,0.24,9,0,33,6,0,384
0,90,1.0,9,0,29,4,1,5449
0,76,0.01,2,1,29,12,1,3688
0,50,1.0,4,0,36,9,1,904
0,50,0.74,6,1,43,9,1,800
0,50,0.29,0,0,53,7,0,1006
0,50,0.15,2,1,54,10,1,1759
0,85,1.0,16,1,35,6,0,4128
0,57,0.08,13,0,33,4,1,2606
0,50,0.08,17,0,51,5,0,3317
0,95,0.01,6,0,24,4,0,383
0,68,0.02,1,1,30,8,0,2103
0,50,0.22,2,1,71,4,1,4762
0,50,1.0,6,0,40,6,0,44
0,51,0.19,4,0,34,4,1,29
0,51,1.0,3,0,43,7,0,8455
0,50,1.0,16,0,74,6,0,405
0,50,1.0,9,0,39,7,1,9307
0,73,0.7,5,0,46,7,0,4087
0,59,0.08,7,0,41,8,1,8455
0,56,0.65,2,1,37,5,1,59
1,50,0.28,9,0,51,4,0,272
0,50,0.54,3,1,56,6,0,3657
0,60,0.92,1,1,30,7,1,3859
0,118,0.12,5,1,29,5,1,5831
0,56,0.28,21,0,36,8,0,2715
0,50,0.71,0,1,74,5,1,136
0,50,0.74,10,0,55,7,0,1468
0,50,0.48,1,1,49,11,0,372
0,50,0.28,1,1,47,5,1,1055
1,60,0.46,0,1,29,6,1,63
1,72,0.02,12,0,25,5,0,18
0,67,0.08,2,0,36,7,1,614
0,85,1.0,13,0,59,5,0,120
0,106,0.18,9,0,23,6,0,1329
0,55,0.31,11,1,35,9,1,95
0,50,0.12,3,0,41,13,1,173
0,76,0.47,3,1,25,4,1,77
0,95,0.58,10,0,25,6,0,175
0,95,0.87,2,1,42,15,1,125
0,50,0.05,10,0,43,4,1,265
0,95,0.87,4,1,38,7,1,2658
0,50,0.03,15,0,40,7,1,3744
0,60,1.0,14,0,48,7,1,3688
0,51,0.31,17,0,48,8,0,4116
0,50,1.0,6,0,57,5,0,415
0,50,0.6,3,1,66,8,1,721
1,95,0.55,10,0,20,4,1,42
0,50,1.0,3,0,42,8,1,27000
0,100,0.11,9,0,20,5,0,76
0,50,0.39,0,0,52,5,0,74
0,50,1.0,1,0,54,5,0,26
0,60,0.03,3,0,35,5,0,4685
0,68,0.08,13,0,43,6,0,1326
0,50,1.0,5,0,47,5,0,42
0,50,0.12,2,0,49,8,0,192
0,56,0.08,15,0,36,6,0,381
1,50,1.0,3,0,38,6,0,3744
0,50,1.0,20,0,66,7,1,22
0,50,1.0,11,1,42,8,1,2399
0,50,0.78,8,0,53,5,0,4762
0,57,0.05,9,0,27,7,1,329
0,50,0.86,14,0,34,6,0,186
0,50,0.71,1,1,52,5,1,1521
0,50,1.0,14,0,65,10,0,17
0,50,1.0,9,0,58,5,1,194
0,50,0.61,7,1,69,6,0,12
0,50,0.08,2,1,48,13,1,8915
0,72,0.56,5,0,26,4,1,6681
1,100,0.96,7,0,33,6,0,1314
0,80,0.49,4,0,41,7,1,1326
0,50,1.0,13,0,48,4,1,109
0,90,0.2,6,1,27,11,1,81
0,50,1.0,12,0,65,7,1,1313
0,72,0.51,3,0,28,6,0,817
0,80,0.2,1,1,28,12,1,3688
0,50,0.08,10,0,47,6,0,490
0,50,0.74,10,0,65,6,1,473
0,50,0.2,3,1,81,4,1,851
0,50,1.0,4,0,36,7,0,54
0,50,0.73,2,1,67,6,1,7
0,50,1.0,7,0,61,6,0,229
0,62,0.13,7,0,50,8,0,1101
0,90,0.5,27,0,32,6,1,269
0,72,0.0081967213114754,8,0,26,4,1,419
0,57,1.0,16,0,34,8,1,4116
0,56,1.0,5,0,34,4,1,490
0,50,0.07,14,0,54,8,1,12
0,63,0.53,2,1,45,7,0,162
0,85,1.0,5,0,26,5,0,24
0,54,1.0,1,0,48,6,1,405
0,50,0.08,0,0,54,8,0,356
0,51,0.08,10,0,39,11,0,1604
0,50,0.3,0,1,57,8,1,6864
1,67,1.0,5,0,66,6,0,481
0,118,0.32,13,0,18,4,0,961
0,50,1.0,2,1,51,11,0,282
0,100,0.08,10,0,53,4,1,3744
0,50,0.49,10,0,65,5,0,2906
0,54,0.87,5,0,42,7,1,1629
0,50,1.0,14,1,46,10,0,2054
0,50,0.09,0,0,63,7,0,711
0,50,0.48,3,0,38,7,1,298
0,50,1.0,9,0,48,5,0,324
0,68,0.66,1,1,34,8,0,187
0,60,0.08,10,0,36,5,0,2498
0,54,0.43,6,0,39,8,1,741
0,50,0.23,0,1,67,5,1,3430
0,57,0.08,14,0,42,4,1,4762
0,76,0.05,7,0,40,6,0,80
1,55,0.79,0,1,37,6,0,303
0,50,1.0,14,0,82,5,1,247
0,95,0.85,13,0,48,4,1,81
0,50,0.1,4,1,40,6,0,36
0,50,0.12,2,1,42,6,1,9817
0,100,0.4,8,0,28,4,1,11
0,50,1.0,12,0,44,4,1,233
0,50,1.0,15,0,40,4,1,93
0,95,0.67,14,0,60,6,1,214
0,50,0.02,12,0,32,5,0,129
0,50,0.78,5,1,68,10,0,84
1,50,1.0,1,0,74,6,1,59
0,57,0.17,3,0,29,6,0,863
0,50,0.36,3,1,69,7,1,613
0,50,0.29,1,1,45,7,0,1002
0,50,0.16,2,0,59,4,0,95
0,50,1.0,12,0,48,6,1,91
0,50,0.06,0,1,46,5,1,1447
0,50,0.02,11,0,48,9,1,2415
0,72,0.18,5,0,28,7,1,4128
0,67,0.53,3,1,43,7,0,3301
0,50,1.0,6,1,37,9,0,517
0,125,0.91,15,0,20,7,1,1398
0,50,1.0,5,0,68,6,1,393
0,50,0.03,15,0,59,6,1,405
0,50,0.07,1,0,71,6,0,421
0,60,0.22,5,0,39,4,1,4762
0,100,0.35,11,0,22,5,1,1313
0,57,0.15,4,0,30,7,0,4116
0,76,0.97,7,0,38,4,1,66
0,60,0.35,2,0,30,5,0,5460
0,50,0.28,1,1,55,6,1,80
0,74,0.22,0,1,27,15,1,15725
0,62,0.2,2,1,33,4,1,252
0,50,0.78,17,0,35,4,1,229
0,50,0.25,12,0,55,7,1,229
0,50,0.05,0,1,59,4,1,112
0,50,0.54,1,1,48,7,0,1430
0,50,0.03,16,0,38,6,0,29
0,50,0.33,10,0,50,5,1,96
0,50,1.0,7,0,65,5,0,1448
0,50,1.0,16,0,51,5,1,106
0,50,1.0,1,0,57,5,0,16
0,55,1.0,4,0,79,5,1,51
1,50,0.77,5,1,39,6,1,2795
0,100,0.15,16,0,19,7,1,3293
0,50,0.5,6,0,52,6,0,2648
0,85,0.06,7,0,41,9,1,1185
0,54,0.08,10,0,52,6,0,1326
0,54,0.47,12,0,35,6,0,139
0,58,0.46,5,0,47,11,0,17
0,50,1.0,9,0,41,8,0,10
0,50,0.09,6,0,35,5,0,119
0,50,0.25,9,1,40,10,1,245
0,90,0.08,4,0,27,6,0,97
0,50,1.0,21,0,85,4,1,91
0,60,0.14,5,0,33,6,0,741
0,50,0.84,4,0,41,6,0,1229
0,72,0.29,3,1,39,5,1,3132
0,50,0.03,9,0,45,7,0,165
0,50,0.95,3,0,61,5,0,2252
0,50,1.0,12,0,32,5,1,45
0,50,1.0,5,0,41,7,0,30
0,57,0.83,18,0,28,5,0,483
0,68,0.63,2,1,50,6,1,3301
0,50,0.44,0,0,66,5,1,333
0,55,0.04,10,0,36,6,0,27000
0,50,0.75,15,0,33,4,1,76
0,100,0.33,14,0,50,6,0,38
0,95,1.0,8,0,34,9,1,8549
0,50,0.03,15,1,38,6,0,283
0,50,0.48,2,0,71,5,1,4348
0,50,1.0,6,0,38,6,1,44
0,95,0.08,12,0,23,6,1,2308
0,50,1.0,27,0,75,7,1,11
0,57,0.28,1,1,36,6,0,27
0,50,0.63,7,0,42,5,0,169
0,50,1.0,12,0,78,4,0,142
0,50,0.08,2,0,75,5,1,6736
0,76,0.38,3,1,58,7,0,2139
0,95,0.53,9,0,29,7,1,1842
0,68,0.17,11,0,33,6,0,9307
0,90,0.1,10,0,31,7,1,1929
0,85,0.37,10,0,37,7,1,357
0,90,1.0,7,0,25,6,0,79
0,50,0.7,15,1,54,8,1,24
0,50,1.0,11,0,52,7,1,105
1,50,1.0,12,0,38,5,0,4496
0,50,0.55,22,0,42,4,1,8549
0,57,0.63,1,1,40,5,0,142
0,50,0.91,17,0,50,8,1,1601
0,50,1.0,16,0,67,6,0,52
0,50,0.09,0,1,33,7,0,185
0,55,0.61,2,1,46,7,1,1403
0,68,0.08,7,0,28,7,1,824
0,125,0.46,18,0,54,5,0,670
0,85,0.24,10,0,25,5,1,7590
0,59,1.0,8,0,56,7,0,125
0,62,0.08,2,0,61,5,1,2648
1,50,0.31,6,0,49,5,0,67
0,50,0.23,9,0,41,5,0,473
0,50,0.06,0,1,43,4,1,473
0,50,0.05,0,1,41,6,0,3233
0,50,0.0027397260273972,1,0,44,5,0,19
0,50,0.04,2,0,55,4,1,103
0,60,0.08,10,0,34,5,0,30
0,50,0.0027322404371584,5,0,40,11,1,512
0,50,0.28,8,1,44,6,0,2740
