BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
50,0.95,17,0,92,7,1,342
50,0.2,1,1,60,11,0,13
50,0.37,13,0,40,9,0,71
63,0.35,0,0,45,8,0,2715
80,0.49,8,0,32,14,1,4762
50,0.75,8,0,55,7,1,105
85,0.83,6,0,53,7,0,3963
50,0.08,5,0,35,5,0,402
76,0.08,4,0,37,6,0,7259
50,0.09,0,1,50,7,1,10961
50,0.28,3,0,33,6,0,72
80,0.11,0,1,22,8,1,164
81,0.24,6,0,26,6,0,3317
50,1.0,5,1,39,8,1,112
85,0.15,13,0,29,5,0,8455
50,1.0,14,0,70,6,1,4128
76,0.04,9,0,32,6,0,2983
100,0.11,21,0,31,5,0,886
55,0.68,2,0,46,4,0,79
72,0.95,2,1,38,4,1,379
62,1.0,3,0,77,6,1,106
50,0.75,1,1,58,11,0,721
50,1.0,17,0,46,7,0,393
50,1.0,9,0,62,7,0,481
52,0.08,1,0,55,6,1,3317
55,1.0,10,0,32,5,0,229
50,0.53,5,1,56,5,1,269
50,1.0,5,0,31,6,0,57
50,1.0,14,0,52,6,0,22
50,0.92,5,1,57,5,1,9307
50,0.09,0,1,64,13,1,3301
76,1.0,11,0,40,4,1,10156
50,0.08,14,0,32,4,1,824
50,0.71,1,1,40,5,1,824
57,0.36,3,0,40,8,0,182
50,0.04,18,0,52,4,1,369
76,0.63,2,1,26,4,1,1363
50,1.0,9,0,74,5,0,67
50,1.0,7,0,61,6,1,51
50,0.98,6,0,75,6,0,879
50,0.09,1,1,51,11,0,609
50,0.13,6,0,61,6,0,171
50,1.0,10,0,63,7,0,1313
50,0.69,10,0,45,5,1,3021
72,0.66,5,0,36,6,0,2103
50,0.08,4,1,66,6,0,20
53,0.19,8,0,47,6,0,393
95,0.03,8,1,32,7,1,114
50,0.41,12,0,54,10,0,1082
50,0.94,16,0,64,7,0,78
50,0.92,3,0,48,8,0,89
50,0.4,4,0,40,7,1,575
50,0.03,9,0,44,6,0,478
50,0.19,0,1,76,6,1,4762
50,0.51,1,1,49,4,0,88
50,0.24,7,0,71,6,1,43
50,1.0,12,0,48,5,0,32
90,0.53,9,0,24,4,1,3963
50,1.0,5,0,53,7,0,71
50,0.45,11,0,85,4,1,24
50,1.0,10,0,42,5,1,1329
80,0.78,0,1,35,15,1,856
80,0.12,5,1,39,4,1,17140
51,0.39,4,0,38,7,0,3599
50,1.0,9,1,57,10,0,57
80,0.22,8,0,43,4,1,5449
50,0.05,2,1,54,7,0,901
50,0.56,4,0,51,10,0,1445
68,0.24,3,0,33,7,0,124
50,0.08,15,0,54,7,1,1629
50,0.91,11,0,48,12,1,115
55,1.0,2,0,53,7,1,216
50,1.0,13,0,53,11,1,27000
50,0.3,3,0,62,7,0,380
50,0.58,1,0,45,10,0,3021
56,1.0,20,0,40,5,1,108
50,1.0,7,0,53,5,1,72
50,1.0,15,0,51,5,1,7
100,0.03,11,0,53,7,1,1191
95,0.24,5,0,45,5,1,1929
125,0.8,5,0,28,5,0,1780
53,0.08,4,0,32,6,1,4059
50,1.0,10,0,48,4,1,581
72,0.06,0,1,26,4,0,3301
50,1.0,5,0,38,7,0,50
50,1.0,5,0,42,7,0,37
50,1.0,10,0,47,6,1,89
50,1.0,5,0,44,7,0,126
50,0.78,1,1,47,5,0,966
50,0.49,1,0,41,7,0,490
50,0.05,5,0,44,8,0,26
50,0.38,6,0,43,6,0,38
90,0.56,12,0,26,5,0,1064
50,0.5,4,0,42,6,0,745
90,0.8,7,1,28,6,1,4656
50,0.29,3,0,33,5,0,14
72,1.0,17,0,42,9,1,85
50,0.52,16,0,67,4,1,230
64,0.08,2,0,33,10,1,3274
60,0.49,10,1,41,5,0,824
54,0.08,15,0,36,5,1,6736
90,0.36,6,1,33,5,1,327
50,0.08,9,0,46,7,1,3859
50,0.87,3,1,55,9,1,426
50,1.0,8,0,65,6,0,227
90,0.0054794520547945,2,0,43,7,1,3317
68,0.08,6,0,27,6,0,1326
50,1.0,8,0,44,6,0,674
50,1.0,1,0,63,7,0,747
50,0.23,1,0,48,4,0,399
50,1.0,5,0,43,7,1,7259
50,1.0,13,0,52,8,0,3317
56,0.84,16,0,54,4,1,1165
76,0.49,12,0,35,5,0,4762
100,0.08,16,0,20,8,1,817
58,0.05,10,0,37,6,0,3688
50,0.24,15,1,41,10,0,144
80,0.08,17,0,34,7,0,98
60,0.07,9,0,33,6,0,52
68,0.65,2,0,27,11,1,27000
50,0.71,11,1,38,10,0,28
80,0.5,16,0,34,7,0,1326
133,0.08,15,0,62,7,1,4128
50,0.8,1,1,39,4,1,209
50,0.75,2,0,59,12,1,94
50,1.0,14,0,85,4,1,60
50,1.0,4,0,60,6,0,24
72,0.16,2,0,31,4,0,99
50,1.0,13,0,62,4,1,50
50,0.76,18,0,30,8,1,1110
50,0.75,0,1,58,8,0,645
50,0.95,4,1,78,8,0,2498
50,0.09,0,1,48,10,0,184
100,0.53,5,1,45,6,1,3317
50,0.1,9,0,43,10,0,25
50,0.72,9,0,52,7,0,12
55,0.47,28,0,51,5,1,149
50,0.61,8,0,39,5,0,247
76,0.46,10,0,45,11,1,388
57,0.23,6,0,32,5,0,354
50,1.0,13,0,44,7,0,97
50,1.0,14,0,82,5,1,149
50,0.07,0,1,44,4,1,4762
50,0.24,4,0,23,5,0,4348
60,0.06,6,1,52,6,1,161
50,0.03,0,1,62,5,1,3317
50,0.94,2,0,38,4,0,96
50,0.54,4,0,80,8,1,1601
50,0.63,13,0,50,5,0,232
50,0.4,0,1,49,7,0,422
100,0.69,7,0,28,7,1,10156
64,0.88,4,1,57,4,1,3430
85,0.08,6,0,38,4,1,1699
50,0.05,1,1,46,10,0,44
52,0.22,0,1,54,13,1,41
50,0.33,4,0,36,5,0,1284
50,0.07,11,0,37,6,0,12
76,0.44,1,0,27,7,1,7634
61,0.3,8,0,27,9,0,384
85,0.11,4,0,28,6,0,11
50,0.31,15,0,44,6,0,226
80,0.53,2,1,36,4,1,14368
50,1.0,7,0,87,4,1,43
60,0.6,6,0,48,7,0,2575
51,0.06,0,1,51,4,1,64
64,1.0,8,0,30,6,1,398
50,1.0,6,0,35,7,0,120
50,1.0,3,0,49,7,1,1381
50,0.2,0,1,72,10,1,2038
85,0.79,6,0,52,6,0,66
50,0.49,9,0,32,9,1,458
50,0.43,2,1,40,6,0,175
50,0.6,4,0,52,7,1,27000
50,1.0,1,0,40,6,0,5449
50,0.71,1,1,46,10,0,1241
100,0.23,16,0,18,8,1,63
50,0.4,2,1,40,8,0,458
64,0.49,11,0,51,5,0,3317
50,0.5,0,1,59,8,0,247
50,0.16,2,0,56,5,0,1064
68,0.31,3,0,26,7,0,65
50,0.55,14,0,57,13,1,10
51,0.2,11,0,36,4,0,315
50,1.0,7,0,57,5,0,40
50,0.13,3,1,57,5,1,1629
51,1.0,5,0,74,6,1,741
100,0.55,1,1,41,7,1,824
76,0.71,14,0,35,7,1,9307
50,1.0,3,0,58,5,1,1313
100,0.33,7,0,31,7,0,9307
53,0.73,14,0,31,9,1,745
73,1.0,5,0,49,6,0,50
64,0.12,4,0,38,9,0,43
60,0.81,11,0,37,12,1,3317
50,0.3,1,0,43,9,1,14
50,0.48,17,0,36,7,1,405
50,0.25,0,1,49,7,0,1445
50,1.0,1,0,56,5,1,146
50,0.38,5,1,38,6,0,14
50,1.0,6,0,57,7,0,163
50,0.21,1,1,54,9,1,37
50,1.0,11,0,50,6,1,904
50,1.0,6,0,63,5,1,165
80,0.23,15,0,37,4,0,67
50,1.0,7,0,55,6,0,4116
50,0.23,12,0,44,7,0,3744
52,1.0,4,0,35,6,1,3744
51,0.3,9,0,37,6,1,235
72,0.2,4,0,27,7,1,3541
80,0.08,10,0,26,6,0,4479
68,0.08,9,0,36,10,0,3317
50,0.71,13,0,54,6,0,107
50,0.06,4,0,35,7,1,2163
50,0.65,9,1,49,10,0,298
80,0.26,14,0,33,5,0,741
50,0.04,4,1,64,7,1,67
88,0.37,10,0,43,11,1,6313
50,1.0,12,0,56,4,1,51
50,0.47,10,0,54,6,1,6902
50,0.49,7,1,52,10,0,289
50,0.66,17,0,69,7,1,182
50,1.0,2,0,48,5,1,3859
50,0.1,4,1,71,10,1,86
59,0.54,7,0,35,6,1,59
50,1.0,1,0,74,5,1,112
64,0.08,6,0,30,5,0,444
52,0.07,2,0,44,10,0,8455
85,0.01,0,1,29,4,1,1022
50,1.0,7,0,74,6,0,95
53,0.92,1,0,41,6,1,27000
50,1.0,1,0,43,8,1,1250
76,1.0,12,0,28,4,1,983
72,0.96,17,0,30,4,1,3317
50,1.0,14,0,58,7,0,52
50,1.0,8,0,53,10,1,57
54,0.02,0,1,44,7,0,9307
50,1.0,12,0,51,11,1,405
76,1.0,14,0,37,6,0,292
51,1.0,8,0,55,7,1,4253
50,1.0,2,0,44,7,0,4087
54,0.67,11,0,35,11,1,179
59,0.21,1,1,36,7,1,1451
50,1.0,14,0,29,6,0,14
50,0.42,0,0,54,5,0,575
50,0.08,19,0,39,7,1,39
50,1.0,22,1,49,13,1,2074
50,0.24,6,0,58,7,1,300
90,0.84,15,0,22,4,1,186
66,0.8,0,1,70,10,1,92
50,0.5,4,0,40,6,1,6736
68,0.07,3,0,37,6,0,3317
50,0.54,10,0,55,9,1,9096
50,1.0,7,0,55,4,1,227
50,0.19,11,0,53,6,1,8549
85,0.05,1,0,22,6,1,1753
50,0.61,6,0,35,7,1,740
50,1.0,10,0,51,7,0,84
50,1.0,3,1,61,8,0,19
50,0.3,4,0,65,9,1,9307
50,0.49,14,0,47,7,1,91
50,0.33,4,0,60,5,0,1408
50,1.0,17,0,58,5,1,741
80,0.35,11,0,38,6,0,137
85,0.08,31,0,27,7,1,4116
50,1.0,11,0,42,5,0,50
57,1.0,8,0,48,6,0,436
50,0.24,2,0,48,8,1,283
50,0.12,4,1,45,7,1,4128
85,0.73,12,0,26,4,1,9307
50,0.35,12,0,45,7,0,3386
50,1.0,9,0,26,6,0,3857
50,0.08,19,0,47,4,1,9307
50,1.0,7,0,79,7,1,9
50,1.0,17,0,40,4,1,60
90,0.83,13,0,79,6,1,2415
50,0.56,2,1,41,10,1,4762
112,0.72,9,0,21,4,0,48
50,0.55,3,0,35,8,0,100
50,1.0,11,0,50,5,0,19
50,0.2,3,1,71,7,1,530
50,1.0,11,0,49,5,0,244
50,1.0,7,0,36,4,1,11
50,0.38,2,1,68,7,0,3963
57,0.14,3,1,39,10,1,27000
50,0.66,8,0,64,6,0,28
54,0.58,5,0,46,5,0,3744
50,1.0,4,0,42,7,0,242
85,0.53,5,0,26,7,1,411
50,1.0,5,0,55,7,0,41
50,0.29,5,0,57,9,1,2415
50,0.29,0,0,32,6,0,3963
75,0.24,8,0,56,7,1,27000
68,0.4,17,0,68,7,1,50
50,0.0027322404371584,17,0,54,8,0,298
58,0.16,15,0,56,8,0,3317
50,1.0,5,0,45,5,1,175
57,0.3,0,1,62,4,1,15386
50,1.0,12,0,52,8,0,3688
50,0.75,11,0,36,6,0,298
67,0.21,13,0,37,7,0,164
68,0.01,7,0,29,6,0,104
50,1.0,18,0,61,5,1,232
71,0.7,4,1,72,4,1,4762
50,0.03,5,0,49,7,1,405
51,1.0,12,0,33,6,0,25
80,0.04,8,1,30,7,1,15
50,1.0,5,0,51,6,1,4762
50,0.74,3,0,63,6,1,20
50,0.05,1,1,58,11,0,3301
100,0.24,6,0,63,4,1,13719
68,1.0,6,0,31,7,0,983
50,1.0,15,0,56,6,1,12
50,0.62,1,0,74,5,1,78
72,0.46,6,1,39,9,1,1489
95,0.33,4,1,39,4,1,3274
85,0.12,10,1,30,7,0,252
62,0.08,3,0,42,5,1,208
50,0.01,10,0,69,4,1,1313
50,0.78,4,1,43,5,1,1408
51,0.15,2,1,46,10,0,43
50,1.0,7,0,39,4,1,49
80,0.31,0,0,30,7,0,276
50,0.04,18,0,35,6,1,3430
50,0.08,5,0,49,7,0,851
50,0.54,6,0,52,5,1,3301
68,0.36,6,0,27,9,1,291
50,1.0,1,0,51,7,1,1127
80,0.09,10,0,67,10,0,115
50,0.49,10,0,38,7,1,27
55,0.62,1,1,71,15,1,184
50,0.07,4,1,36,4,1,260
76,1.0,13,0,28,4,1,298
50,0.07,2,1,55,6,0,134
68,0.08,11,0,36,9,1,213
60,0.3,9,0,49,7,1,3258
50,0.63,5,0,55,8,0,94
50,1.0,14,0,69,7,1,29
80,0.4,9,0,22,7,1,66
50,0.0027322404371584,6,0,69,5,1,379
50,0.65,8,0,42,7,0,3744
76,0.94,19,0,32,4,1,24
50,0.51,0,1,53,6,1,33
50,1.0,9,0,49,6,0,747
50,0.85,7,0,55,6,1,2252
57,1.0,12,0,72,4,1,55
50,1.0,11,0,40,6,0,461
80,0.08,14,0,24,4,1,42
50,0.8,4,0,56,6,0,23
50,0.03,4,1,76,6,1,165
50,0.08,8,0,55,6,0,15
50,0.69,16,0,59,7,0,29
50,1.0,11,0,47,5,1,625
50,0.03,0,1,60,7,0,2859
50,0.08,8,0,44,5,0,118
95,0.69,5,0,19,5,1,395
50,1.0,10,0,52,7,0,12
68,0.53,9,0,36,9,1,2411
50,0.21,2,1,65,6,1,20
50,0.16,1,1,46,4,0,38
50,0.12,15,1,40,8,1,1882
50,0.29,0,1,49,7,0,3963
60,0.45,11,0,41,8,1,277
50,1.0,24,0,44,4,1,813
50,0.71,3,1,64,9,1,393
76,0.2,0,0,25,8,0,3317
50,0.61,9,0,51,4,1,287
50,1.0,3,0,43,8,1,3317
50,1.0,16,0,38,5,0,130
50,0.11,4,1,56,10,1,5433
85,0.73,8,0,27,5,0,1414
50,0.75,8,0,44,8,0,186
50,0.33,3,0,36,9,0,4427
54,0.08,9,0,39,6,1,111
50,0.41,16,0,87,4,1,91
50,1.0,8,0,50,6,1,182
51,1.0,4,0,53,6,1,42
50,0.47,3,1,43,8,0,94
54,0.98,8,0,32,6,0,2983
61,0.0027397260273972,10,0,32,7,0,75
50,1.0,8,0,54,7,1,1982
54,1.0,4,0,36,7,1,2105
90,1.0,14,0,42,6,0,85
50,0.28,2,1,53,6,0,1729
50,0.12,1,1,66,4,0,1441
112,0.87,3,1,59,6,1,6617
50,1.0,4,0,44,6,1,65
50,0.9,5,0,45,6,1,287
50,1.0,13,0,59,4,1,2740
50,0.02,4,0,43,5,1,480
68,0.24,9,0,33,6,0,384
90,1.0,9,0,29,4,1,5449
76,0.01,2,1,29,12,1,3688
50,1.0,4,0,36,9,1,904
50,0.74,6,1,43,9,1,800
50,0.29,0,0,53,7,0,1006
50,0.15,2,1,54,10,1,1759
85,1.0,16,1,35,6,0,4128
57,0.08,13,0,33,4,1,2606
50,0.08,17,0,51,5,0,3317
95,0.01,6,0,24,4,0,383
68,0.02,1,1,30,8,0,2103
50,0.22,2,1,71,4,1,4762
50,1.0,6,0,40,6,0,44
51,0.19,4,0,34,4,1,29
51,1.0,3,0,43,7,0,8455
50,1.0,16,0,74,6,0,405
50,1.0,9,0,39,7,1,9307
73,0.7,5,0,46,7,0,4087
59,0.08,7,0,41,8,1,8455
56,0.65,2,1,37,5,1,59
50,0.28,9,0,51,4,0,272
50,0.54,3,1,56,6,0,3657
60,0.92,1,1,30,7,1,3859
118,0.12,5,1,29,5,1,5831
56,0.28,21,0,36,8,0,2715
50,0.71,0,1,74,5,1,136
50,0.74,10,0,55,7,0,1468
50,0.48,1,1,49,11,0,372
50,0.28,1,1,47,5,1,1055
60,0.46,0,1,29,6,1,63
72,0.02,12,0,25,5,0,18
67,0.08,2,0,36,7,1,614
85,1.0,13,0,59,5,0,120
106,0.18,9,0,23,6,0,1329
55,0.31,11,1,35,9,1,95
50,0.12,3,0,41,13,1,173
76,0.47,3,1,25,4,1,77
95,0.58,10,0,25,6,0,175
95,0.87,2,1,42,15,1,125
50,0.05,10,0,43,4,1,265
95,0.87,4,1,38,7,1,2658
50,0.03,15,0,40,7,1,3744
60,1.0,14,0,48,7,1,3688
51,0.31,17,0,48,8,0,4116
50,1.0,6,0,57,5,0,415
50,0.6,3,1,66,8,1,721
95,0.55,10,0,20,4,1,42
50,1.0,3,0,42,8,1,27000
100,0.11,9,0,20,5,0,76
50,0.39,0,0,52,5,0,74
50,1.0,1,0,54,5,0,26
60,0.03,3,0,35,5,0,4685
68,0.08,13,0,43,6,0,1326
50,1.0,5,0,47,5,0,42
50,0.12,2,0,49,8,0,192
56,0.08,15,0,36,6,0,381
50,1.0,3,0,38,6,0,3744
50,1.0,20,0,66,7,1,22
50,1.0,11,1,42,8,1,2399
50,0.78,8,0,53,5,0,4762
57,0.05,9,0,27,7,1,329
50,0.86,14,0,34,6,0,186
50,0.71,1,1,52,5,1,1521
50,1.0,14,0,65,10,0,17
50,1.0,9,0,58,5,1,194
50,0.61,7,1,69,6,0,12
50,0.08,2,1,48,13,1,8915
72,0.56,5,0,26,4,1,6681
100,0.96,7,0,33,6,0,1314
80,0.49,4,0,41,7,1,1326
50,1.0,13,0,48,4,1,109
90,0.2,6,1,27,11,1,81
50,1.0,12,0,65,7,1,1313
72,0.51,3,0,28,6,0,817
80,0.2,1,1,28,12,1,3688
50,0.08,10,0,47,6,0,490
50,0.74,10,0,65,6,1,473
50,0.2,3,1,81,4,1,851
50,1.0,4,0,36,7,0,54
50,0.73,2,1,67,6,1,7
50,1.0,7,0,61,6,0,229
62,0.13,7,0,50,8,0,1101
90,0.5,27,0,32,6,1,269
72,0.0081967213114754,8,0,26,4,1,419
57,1.0,16,0,34,8,1,4116
56,1.0,5,0,34,4,1,490
50,0.07,14,0,54,8,1,12
63,0.53,2,1,45,7,0,162
85,1.0,5,0,26,5,0,24
54,1.0,1,0,48,6,1,405
50,0.08,0,0,54,8,0,356
51,0.08,10,0,39,11,0,1604
50,0.3,0,1,57,8,1,6864
67,1.0,5,0,66,6,0,481
118,0.32,13,0,18,4,0,961
50,1.0,2,1,51,11,0,282
100,0.08,10,0,53,4,1,3744
50,0.49,10,0,65,5,0,2906
54,0.87,5,0,42,7,1,1629
50,1.0,14,1,46,10,0,2054
50,0.09,0,0,63,7,0,711
50,0.48,3,0,38,7,1,298
50,1.0,9,0,48,5,0,324
68,0.66,1,1,34,8,0,187
60,0.08,10,0,36,5,0,2498
54,0.43,6,0,39,8,1,741
50,0.23,0,1,67,5,1,3430
57,0.08,14,0,42,4,1,4762
76,0.05,7,0,40,6,0,80
55,0.79,0,1,37,6,0,303
50,1.0,14,0,82,5,1,247
95,0.85,13,0,48,4,1,81
50,0.1,4,1,40,6,0,36
50,0.12,2,1,42,6,1,9817
100,0.4,8,0,28,4,1,11
50,1.0,12,0,44,4,1,233
50,1.0,15,0,40,4,1,93
95,0.67,14,0,60,6,1,214
50,0.02,12,0,32,5,0,129
50,0.78,5,1,68,10,0,84
50,1.0,1,0,74,6,1,59
57,0.17,3,0,29,6,0,863
50,0.36,3,1,69,7,1,613
50,0.29,1,1,45,7,0,1002
50,0.16,2,0,59,4,0,95
50,1.0,12,0,48,6,1,91
50,0.06,0,1,46,5,1,1447
50,0.02,11,0,48,9,1,2415
72,0.18,5,0,28,7,1,4128
67,0.53,3,1,43,7,0,3301
50,1.0,6,1,37,9,0,517
125,0.91,15,0,20,7,1,1398
50,1.0,5,0,68,6,1,393
50,0.03,15,0,59,6,1,405
50,0.07,1,0,71,6,0,421
60,0.22,5,0,39,4,1,4762
100,0.35,11,0,22,5,1,1313
57,0.15,4,0,30,7,0,4116
76,0.97,7,0,38,4,1,66
60,0.35,2,0,30,5,0,5460
50,0.28,1,1,55,6,1,80
74,0.22,0,1,27,15,1,15725
62,0.2,2,1,33,4,1,252
50,0.78,17,0,35,4,1,229
50,0.25,12,0,55,7,1,229
50,0.05,0,1,59,4,1,112
50,0.54,1,1,48,7,0,1430
50,0.03,16,0,38,6,0,29
50,0.33,10,0,50,5,1,96
50,1.0,7,0,65,5,0,1448
50,1.0,16,0,51,5,1,106
50,1.0,1,0,57,5,0,16
55,1.0,4,0,79,5,1,51
50,0.77,5,1,39,6,1,2795
100,0.15,16,0,19,7,1,3293
50,0.5,6,0,52,6,0,2648
85,0.06,7,0,41,9,1,1185
54,0.08,10,0,52,6,0,1326
54,0.47,12,0,35,6,0,139
58,0.46,5,0,47,11,0,17
50,1.0,9,0,41,8,0,10
50,0.09,6,0,35,5,0,119
50,0.25,9,1,40,10,1,245
90,0.08,4,0,27,6,0,97
50,1.0,21,0,85,4,1,91
60,0.14,5,0,33,6,0,741
50,0.84,4,0,41,6,0,1229
72,0.29,3,1,39,5,1,3132
50,0.03,9,0,45,7,0,165
50,0.95,3,0,61,5,0,2252
50,1.0,12,0,32,5,1,45
50,1.0,5,0,41,7,0,30
57,0.83,18,0,28,5,0,483
68,0.63,2,1,50,6,1,3301
50,0.44,0,0,66,5,1,333
55,0.04,10,0,36,6,0,27000
50,0.75,15,0,33,4,1,76
100,0.33,14,0,50,6,0,38
95,1.0,8,0,34,9,1,8549
50,0.03,15,1,38,6,0,283
50,0.48,2,0,71,5,1,4348
50,1.0,6,0,38,6,1,44
95,0.08,12,0,23,6,1,2308
50,1.0,27,0,75,7,1,11
57,0.28,1,1,36,6,0,27
50,0.63,7,0,42,5,0,169
50,1.0,12,0,78,4,0,142
50,0.08,2,0,75,5,1,6736
76,0.38,3,1,58,7,0,2139
95,0.53,9,0,29,7,1,1842
68,0.17,11,0,33,6,0,9307
90,0.1,10,0,31,7,1,1929
85,0.37,10,0,37,7,1,357
90,1.0,7,0,25,6,0,79
50,0.7,15,1,54,8,1,24
50,1.0,11,0,52,7,1,105
50,1.0,12,0,38,5,0,4496
50,0.55,22,0,42,4,1,8549
57,0.63,1,1,40,5,0,142
50,0.91,17,0,50,8,1,1601
50,1.0,16,0,67,6,0,52
50,0.09,0,1,33,7,0,185
55,0.61,2,1,46,7,1,1403
68,0.08,7,0,28,7,1,824
125,0.46,18,0,54,5,0,670
85,0.24,10,0,25,5,1,7590
59,1.0,8,0,56,7,0,125
62,0.08,2,0,61,5,1,2648
50,0.31,6,0,49,5,0,67
50,0.23,9,0,41,5,0,473
50,0.06,0,1,43,4,1,473
50,0.05,0,1,41,6,0,3233
50,0.0027397260273972,1,0,44,5,0,19
50,0.04,2,0,55,4,1,103
60,0.08,10,0,34,5,0,30
50,0.0027322404371584,5,0,40,11,1,512
50,0.28,8,1,44,6,0,2740
76,0.08,3,0,31,6,0,213
50,1.0,10,0,35,6,0,22
50,0.71,1,0,36,6,0,84
69,0.75,0,0,37,9,0,49
76,0.01,1,1,32,7,1,16533
85,0.97,12,0,34,10,1,149
66,0.84,8,0,37,7,0,233
76,0.31,9,0,22,5,0,568
60,0.01,1,1,31,4,1,17140
56,0.04,0,0,61,5,1,57
50,0.17,2,0,50,7,1,23
50,0.03,1,0,44,6,1,2362
54,1.0,3,0,29,6,0,4116
76,0.06,11,1,41,8,1,1313
50,0.08,7,0,43,9,1,269
50,0.07,1,0,39,5,0,181
50,1.0,7,0,31,6,0,49
50,1.0,9,0,44,5,1,15
50,1.0,8,0,60,4,1,282
64,0.05,1,1,51,7,0,13
62,0.24,8,0,49,4,0,51
50,0.17,3,0,43,5,0,232
50,0.06,7,0,54,7,0,139
56,0.33,12,0,30,7,1,97
84,0.54,0,1,25,8,1,5936
50,0.91,1,0,57,6,0,39
50,1.0,10,0,71,4,1,27
50,1.0,3,0,34,7,0,206
68,0.83,9,0,33,6,0,1313
71,1.0,6,0,46,4,1,2715
50,0.42,1,1,57,4,1,798
50,0.79,13,0,63,4,1,90
76,0.37,2,1,33,6,0,3744
62,0.03,0,1,63,4,1,44
50,1.0,3,0,45,9,1,8455
50,1.0,3,0,44,7,0,20
51,0.71,17,0,46,8,0,886
50,0.25,3,0,63,4,1,1313
50,0.4,3,1,55,9,1,58
90,0.98,10,1,37,10,1,3593
72,0.02,2,1,37,4,1,9307
95,0.68,7,0,36,6,0,1191
60,0.24,12,0,30,7,0,1427
50,1.0,5,0,54,7,1,82
50,0.8,0,1,46,8,0,796
101,0.75,6,0,27,6,1,38
50,0.71,1,1,50,10,0,93
50,0.03,1,1,63,10,0,3317
50,0.11,5,0,41,7,1,1005
54,0.56,1,1,43,7,0,1247
50,0.81,10,0,40,5,0,190
57,0.2,1,1,33,6,0,69
57,0.36,3,1,31,4,0,4939
50,1.0,10,0,43,6,0,13
66,1.0,1,0,31,4,1,1732
50,1.0,4,0,69,6,0,75
68,0.96,13,0,46,6,0,7590
70,0.18,3,0,51,5,1,983
77,0.24,17,0,42,4,1,62
50,0.09,5,1,46,9,1,672
95,0.72,15,0,33,7,1,42
55,0.08,0,0,37,6,0,251
50,0.55,4,0,65,7,0,46
50,0.48,14,0,49,6,0,4128
50,1.0,5,0,48,6,0,1110
72,0.61,4,1,28,6,0,2740
50,0.1,2,0,52,10,0,1629
95,0.44,8,0,24,5,0,282
50,1.0,6,0,42,8,0,193
57,1.0,8,0,29,7,1,22
63,0.24,1,1,54,4,0,5304
60,0.4,10,0,29,4,0,186
50,0.61,2,1,57,11,0,793
50,0.85,11,0,57,11,1,111
50,1.0,12,0,75,5,1,1228
85,0.36,10,0,24,9,1,84
50,1.0,8,0,48,4,1,393
85,1.0,15,0,20,4,1,3866
80,0.21,3,0,54,5,0,448
60,0.17,4,0,34,5,0,1497
50,1.0,8,1,37,10,0,133
60,0.02,1,0,34,7,1,41
50,0.83,9,0,59,5,1,1812
69,0.2,0,0,67,6,0,2365
50,0.19,16,0,56,7,1,25
50,0.22,3,0,38,7,1,462
61,1.0,3,0,51,6,1,1313
72,0.33,0,1,37,7,1,5449
59,0.79,3,0,47,8,1,27
72,0.83,6,0,41,5,1,94
80,0.15,16,0,36,6,0,115
50,0.53,4,1,51,9,1,24
50,1.0,5,0,39,4,1,467
50,1.0,1,0,51,9,1,983
50,1.0,22,0,67,8,0,405
80,1.0,1,0,31,6,0,27000
50,0.08,6,0,71,6,1,473
80,0.08,1,0,39,6,0,4456
50,0.28,6,0,52,5,0,369
53,0.37,1,1,72,4,1,16
90,0.76,12,0,28,8,0,3866
76,0.41,9,0,23,4,0,270
68,0.08,9,0,32,6,0,2575
85,0.89,6,0,25,5,0,43
70,0.29,3,0,81,7,1,214
50,0.08,9,1,42,10,0,720
85,0.07,12,0,45,6,1,1271
72,0.91,15,0,26,7,1,1765
80,0.07,9,0,39,6,0,1313
50,0.37,2,1,53,4,1,1326
85,0.18,8,0,26,10,0,272
50,0.02,1,0,45,7,1,3688
51,0.36,1,1,38,7,0,4478
50,0.07,7,0,65,6,0,94
50,0.11,12,0,36,6,0,110
50,0.12,3,1,71,8,0,3430
50,0.36,2,1,48,7,1,78
50,0.18,5,0,52,12,0,171
60,0.76,6,0,28,7,1,15
50,0.06,2,0,55,6,0,173
50,0.87,1,1,68,5,0,1139
50,0.99,15,0,42,7,1,254
60,0.5,8,0,36,5,0,2498
76,0.07,11,0,40,6,1,9307
60,1.0,10,0,32,6,0,546
58,0.87,3,1,40,5,0,88
50,0.75,10,0,45,4,0,286
50,0.74,11,0,52,4,1,270
50,0.27,5,0,53,10,0,2715
76,1.0,7,0,65,5,1,404
71,0.74,4,1,33,8,1,270
50,0.53,10,1,35,10,0,38
66,0.08,9,0,50,6,0,8455
50,0.08,1,0,49,4,0,462
50,0.36,1,0,31,6,0,97
68,0.29,0,1,37,4,1,4456
51,0.28,1,1,48,7,1,1662
50,0.51,1,0,82,4,1,9096
50,0.23,1,0,68,5,1,473
50,1.0,12,0,55,7,0,40
67,0.75,2,0,32,7,1,490
50,0.15,0,0,45,4,0,837
76,0.27,1,0,26,4,0,298
59,1.0,11,0,36,10,0,1381
50,0.71,13,0,42,6,0,12
50,0.55,0,0,69,9,1,626
50,0.57,8,0,38,7,0,13
51,0.11,0,1,37,7,1,566
51,1.0,3,0,34,5,0,17
52,1.0,4,0,73,5,0,481
