ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
0,0.8,6,7,28,90,4656
0,0.29,5,3,33,50,14
0,1.0,9,17,42,72,85
0,0.52,4,16,67,50,230
0,0.08,10,2,33,64,3274
0,0.49,5,10,41,60,824
0,0.08,5,15,36,54,6736
0,0.36,5,6,33,90,327
0,0.08,7,9,46,50,3859
0,0.87,9,3,55,50,426
0,1.0,6,8,65,50,227
0,0.0054794520547945,7,2,43,90,3317
0,0.08,6,6,27,68,1326
0,1.0,6,8,44,50,674
1,1.0,7,1,63,50,747
0,0.23,4,1,48,50,399
0,1.0,7,5,43,50,7259
0,1.0,8,13,52,50,3317
0,0.84,4,16,54,56,1165
0,0.49,5,12,35,76,4762
1,0.08,8,16,20,100,817
0,0.05,6,10,37,58,3688
0,0.24,10,15,41,50,144
0,0.08,7,17,34,80,98
0,0.07,6,9,33,60,52
0,0.65,11,2,27,68,27000
0,0.71,10,11,38,50,28
0,0.5,7,16,34,80,1326
0,0.08,7,15,62,133,4128
0,0.8,4,1,39,50,209
0,0.75,12,2,59,50,94
0,1.0,4,14,85,50,60
0,1.0,6,4,60,50,24
0,0.16,4,2,31,72,99
0,1.0,4,13,62,50,50
0,0.76,8,18,30,50,1110
1,0.75,8,0,58,50,645
0,0.95,8,4,78,50,2498
0,0.09,10,0,48,50,184
1,0.53,6,5,45,100,3317
0,0.1,10,9,43,50,25
0,0.72,7,9,52,50,12
0,0.47,5,28,51,55,149
0,0.61,5,8,39,50,247
0,0.46,11,10,45,76,388
0,0.23,5,6,32,57,354
0,1.0,7,13,44,50,97
0,1.0,5,14,82,50,149
0,0.07,4,0,44,50,4762
0,0.24,5,4,23,50,4348
0,0.06,6,6,52,60,161
0,0.03,5,0,62,50,3317
0,0.94,4,2,38,50,96
0,0.54,8,4,80,50,1601
0,0.63,5,13,50,50,232
0,0.4,7,0,49,50,422
0,0.69,7,7,28,100,10156
0,0.88,4,4,57,64,3430
0,0.08,4,6,38,85,1699
0,0.05,10,1,46,50,44
0,0.22,13,0,54,52,41
0,0.33,5,4,36,50,1284
0,0.07,6,11,37,50,12
0,0.44,7,1,27,76,7634
0,0.3,9,8,27,61,384
0,0.11,6,4,28,85,11
0,0.31,6,15,44,50,226
0,0.53,4,2,36,80,14368
0,1.0,4,7,87,50,43
0,0.6,7,6,48,60,2575
0,0.06,4,0,51,51,64
0,1.0,6,8,30,64,398
0,1.0,7,6,35,50,120
0,1.0,7,3,49,50,1381
0,0.2,10,0,72,50,2038
0,0.79,6,6,52,85,66
0,0.49,9,9,32,50,458
0,0.43,6,2,40,50,175
0,0.6,7,4,52,50,27000
0,1.0,6,1,40,50,5449
0,0.71,10,1,46,50,1241
1,0.23,8,16,18,100,63
0,0.4,8,2,40,50,458
2,0.49,5,11,51,64,3317
1,0.5,8,0,59,50,247
0,0.16,5,2,56,50,1064
0,0.31,7,3,26,68,65
0,0.55,13,14,57,50,10
0,0.2,4,11,36,51,315
0,1.0,5,7,57,50,40
0,0.13,5,3,57,50,1629
0,1.0,6,5,74,51,741
0,0.55,7,1,41,100,824
0,0.71,7,14,35,76,9307
0,1.0,5,3,58,50,1313
0,0.33,7,7,31,100,9307
0,0.73,9,14,31,53,745
0,1.0,6,5,49,73,50
0,0.12,9,4,38,64,43
1,0.81,12,11,37,60,3317
0,0.3,9,1,43,50,14
0,0.48,7,17,36,50,405
0,0.25,7,0,49,50,1445
0,1.0,5,1,56,50,146
0,0.38,6,5,38,50,14
0,1.0,7,6,57,50,163
0,0.21,9,1,54,50,37
0,1.0,6,11,50,50,904
0,1.0,5,6,63,50,165
0,0.23,4,15,37,80,67
0,1.0,6,7,55,50,4116
0,0.23,7,12,44,50,3744
0,1.0,6,4,35,52,3744
0,0.3,6,9,37,51,235
0,0.2,7,4,27,72,3541
0,0.08,6,10,26,80,4479
0,0.08,10,9,36,68,3317
0,0.71,6,13,54,50,107
0,0.06,7,4,35,50,2163
0,0.65,10,9,49,50,298
0,0.26,5,14,33,80,741
0,0.04,7,4,64,50,67
0,0.37,11,10,43,88,6313
0,1.0,4,12,56,50,51
0,0.47,6,10,54,50,6902
0,0.49,10,7,52,50,289
0,0.66,7,17,69,50,182
0,1.0,5,2,48,50,3859
0,0.1,10,4,71,50,86
0,0.54,6,7,35,59,59
0,1.0,5,1,74,50,112
0,0.08,5,6,30,64,444
0,0.07,10,2,44,52,8455
0,0.01,4,0,29,85,1022
0,1.0,6,7,74,50,95
0,0.92,6,1,41,53,27000
0,1.0,8,1,43,50,1250
0,1.0,4,12,28,76,983
0,0.96,4,17,30,72,3317
0,1.0,7,14,58,50,52
0,1.0,10,8,53,50,57
0,0.02,7,0,44,54,9307
0,1.0,11,12,51,50,405
0,1.0,6,14,37,76,292
0,1.0,7,8,55,51,4253
1,1.0,7,2,44,50,4087
0,0.67,11,11,35,54,179
0,0.21,7,1,36,59,1451
0,1.0,6,14,29,50,14
0,0.42,5,0,54,50,575
0,0.08,7,19,39,50,39
0,1.0,13,22,49,50,2074
0,0.24,7,6,58,50,300
0,0.84,4,15,22,90,186
0,0.8,10,0,70,66,92
0,0.5,6,4,40,50,6736
0,0.07,6,3,37,68,3317
0,0.54,9,10,55,50,9096
0,1.0,4,7,55,50,227
0,0.19,6,11,53,50,8549
0,0.05,6,1,22,85,1753
1,0.61,7,6,35,50,740
0,1.0,7,10,51,50,84
0,1.0,8,3,61,50,19
0,0.3,9,4,65,50,9307
0,0.49,7,14,47,50,91
0,0.33,5,4,60,50,1408
0,1.0,5,17,58,50,741
2,0.35,6,11,38,80,137
0,0.08,7,31,27,85,4116
0,1.0,5,11,42,50,50
0,1.0,6,8,48,57,436
0,0.24,8,2,48,50,283
0,0.12,7,4,45,50,4128
0,0.73,4,12,26,85,9307
0,0.35,7,12,45,50,3386
0,1.0,6,9,26,50,3857
0,0.08,4,19,47,50,9307
0,1.0,7,7,79,50,9
0,1.0,4,17,40,50,60
0,0.83,6,13,79,90,2415
0,0.56,10,2,41,50,4762
0,0.72,4,9,21,112,48
1,0.55,8,3,35,50,100
0,1.0,5,11,50,50,19
0,0.2,7,3,71,50,530
0,1.0,5,11,49,50,244
0,1.0,4,7,36,50,11
0,0.38,7,2,68,50,3963
1,0.14,10,3,39,57,27000
0,0.66,6,8,64,50,28
0,0.58,5,5,46,54,3744
0,1.0,7,4,42,50,242
0,0.53,7,5,26,85,411
0,1.0,7,5,55,50,41
0,0.29,9,5,57,50,2415
0,0.29,6,0,32,50,3963
0,0.24,7,8,56,75,27000
0,0.4,7,17,68,68,50
0,0.0027322404371584,8,17,54,50,298
0,0.16,8,15,56,58,3317
0,1.0,5,5,45,50,175
0,0.3,4,0,62,57,15386
0,1.0,8,12,52,50,3688
0,0.75,6,11,36,50,298
0,0.21,7,13,37,67,164
0,0.01,6,7,29,68,104
0,1.0,5,18,61,50,232
0,0.7,4,4,72,71,4762
0,0.03,7,5,49,50,405
0,1.0,6,12,33,51,25
0,0.04,7,8,30,80,15
1,1.0,6,5,51,50,4762
0,0.74,6,3,63,50,20
0,0.05,11,1,58,50,3301
0,0.24,4,6,63,100,13719
0,1.0,7,6,31,68,983
0,1.0,6,15,56,50,12
0,0.62,5,1,74,50,78
0,0.46,9,6,39,72,1489
0,0.33,4,4,39,95,3274
0,0.12,7,10,30,85,252
0,0.08,5,3,42,62,208
0,0.01,4,10,69,50,1313
0,0.78,5,4,43,50,1408
0,0.15,10,2,46,51,43
0,1.0,4,7,39,50,49
0,0.31,7,0,30,80,276
0,0.04,6,18,35,50,3430
0,0.08,7,5,49,50,851
0,0.54,5,6,52,50,3301
0,0.36,9,6,27,68,291
0,1.0,7,1,51,50,1127
0,0.09,10,10,67,80,115
0,0.49,7,10,38,50,27
0,0.62,15,1,71,55,184
0,0.07,4,4,36,50,260
0,1.0,4,13,28,76,298
0,0.07,6,2,55,50,134
0,0.08,9,11,36,68,213
0,0.3,7,9,49,60,3258
0,0.63,8,5,55,50,94
0,1.0,7,14,69,50,29
0,0.4,7,9,22,80,66
0,0.0027322404371584,5,6,69,50,379
0,0.65,7,8,42,50,3744
0,0.94,4,19,32,76,24
1,0.51,6,0,53,50,33
0,1.0,6,9,49,50,747
0,0.85,6,7,55,50,2252
0,1.0,4,12,72,57,55
0,1.0,6,11,40,50,461
0,0.08,4,14,24,80,42
0,0.8,6,4,56,50,23
0,0.03,6,4,76,50,165
0,0.08,6,8,55,50,15
0,0.69,7,16,59,50,29
0,1.0,5,11,47,50,625
0,0.03,7,0,60,50,2859
0,0.08,5,8,44,50,118
0,0.69,5,5,19,95,395
0,1.0,7,10,52,50,12
0,0.53,9,9,36,68,2411
0,0.21,6,2,65,50,20
0,0.16,4,1,46,50,38
0,0.12,8,15,40,50,1882
0,0.29,7,0,49,50,3963
0,0.45,8,11,41,60,277
0,1.0,4,24,44,50,813
0,0.71,9,3,64,50,393
0,0.2,8,0,25,76,3317
0,0.61,4,9,51,50,287
0,1.0,8,3,43,50,3317
0,1.0,5,16,38,50,130
0,0.11,10,4,56,50,5433
0,0.73,5,8,27,85,1414
0,0.75,8,8,44,50,186
0,0.33,9,3,36,50,4427
0,0.08,6,9,39,54,111
0,0.41,4,16,87,50,91
0,1.0,6,8,50,50,182
0,1.0,6,4,53,51,42
0,0.47,8,3,43,50,94
0,0.98,6,8,32,54,2983
0,0.0027397260273972,7,10,32,61,75
0,1.0,7,8,54,50,1982
0,1.0,7,4,36,54,2105
0,1.0,6,14,42,90,85
0,0.28,6,2,53,50,1729
0,0.12,4,1,66,50,1441
0,0.87,6,3,59,112,6617
0,1.0,6,4,44,50,65
0,0.9,6,5,45,50,287
0,1.0,4,13,59,50,2740
0,0.02,5,4,43,50,480
0,0.24,6,9,33,68,384
0,1.0,4,9,29,90,5449
0,0.01,12,2,29,76,3688
0,1.0,9,4,36,50,904
0,0.74,9,6,43,50,800
0,0.29,7,0,53,50,1006
0,0.15,10,2,54,50,1759
0,1.0,6,16,35,85,4128
0,0.08,4,13,33,57,2606
0,0.08,5,17,51,50,3317
0,0.01,4,6,24,95,383
0,0.02,8,1,30,68,2103
0,0.22,4,2,71,50,4762
0,1.0,6,6,40,50,44
0,0.19,4,4,34,51,29
0,1.0,7,3,43,51,8455
0,1.0,6,16,74,50,405
0,1.0,7,9,39,50,9307
0,0.7,7,5,46,73,4087
0,0.08,8,7,41,59,8455
0,0.65,5,2,37,56,59
1,0.28,4,9,51,50,272
0,0.54,6,3,56,50,3657
0,0.92,7,1,30,60,3859
0,0.12,5,5,29,118,5831
0,0.28,8,21,36,56,2715
0,0.71,5,0,74,50,136
0,0.74,7,10,55,50,1468
0,0.48,11,1,49,50,372
0,0.28,5,1,47,50,1055
1,0.46,6,0,29,60,63
1,0.02,5,12,25,72,18
0,0.08,7,2,36,67,614
0,1.0,5,13,59,85,120
0,0.18,6,9,23,106,1329
0,0.31,9,11,35,55,95
0,0.12,13,3,41,50,173
0,0.47,4,3,25,76,77
0,0.58,6,10,25,95,175
0,0.87,15,2,42,95,125
0,0.05,4,10,43,50,265
0,0.87,7,4,38,95,2658
0,0.03,7,15,40,50,3744
0,1.0,7,14,48,60,3688
0,0.31,8,17,48,51,4116
0,1.0,5,6,57,50,415
0,0.6,8,3,66,50,721
1,0.55,4,10,20,95,42
0,1.0,8,3,42,50,27000
0,0.11,5,9,20,100,76
0,0.39,5,0,52,50,74
0,1.0,5,1,54,50,26
0,0.03,5,3,35,60,4685
0,0.08,6,13,43,68,1326
0,1.0,5,5,47,50,42
0,0.12,8,2,49,50,192
0,0.08,6,15,36,56,381
1,1.0,6,3,38,50,3744
0,1.0,7,20,66,50,22
0,1.0,8,11,42,50,2399
0,0.78,5,8,53,50,4762
0,0.05,7,9,27,57,329
0,0.86,6,14,34,50,186
0,0.71,5,1,52,50,1521
0,1.0,10,14,65,50,17
0,1.0,5,9,58,50,194
0,0.61,6,7,69,50,12
0,0.08,13,2,48,50,8915
0,0.56,4,5,26,72,6681
1,0.96,6,7,33,100,1314
0,0.49,7,4,41,80,1326
0,1.0,4,13,48,50,109
0,0.2,11,6,27,90,81
0,1.0,7,12,65,50,1313
0,0.51,6,3,28,72,817
0,0.2,12,1,28,80,3688
0,0.08,6,10,47,50,490
0,0.74,6,10,65,50,473
0,0.2,4,3,81,50,851
0,1.0,7,4,36,50,54
0,0.73,6,2,67,50,7
0,1.0,6,7,61,50,229
0,0.13,8,7,50,62,1101
0,0.5,6,27,32,90,269
0,0.0081967213114754,4,8,26,72,419
0,1.0,8,16,34,57,4116
0,1.0,4,5,34,56,490
0,0.07,8,14,54,50,12
0,0.53,7,2,45,63,162
0,1.0,5,5,26,85,24
0,1.0,6,1,48,54,405
0,0.08,8,0,54,50,356
0,0.08,11,10,39,51,1604
0,0.3,8,0,57,50,6864
1,1.0,6,5,66,67,481
0,0.32,4,13,18,118,961
0,1.0,11,2,51,50,282
0,0.08,4,10,53,100,3744
0,0.49,5,10,65,50,2906
0,0.87,7,5,42,54,1629
0,1.0,10,14,46,50,2054
0,0.09,7,0,63,50,711
0,0.48,7,3,38,50,298
0,1.0,5,9,48,50,324
0,0.66,8,1,34,68,187
0,0.08,5,10,36,60,2498
0,0.43,8,6,39,54,741
0,0.23,5,0,67,50,3430
0,0.08,4,14,42,57,4762
0,0.05,6,7,40,76,80
1,0.79,6,0,37,55,303
0,1.0,5,14,82,50,247
0,0.85,4,13,48,95,81
0,0.1,6,4,40,50,36
0,0.12,6,2,42,50,9817
0,0.4,4,8,28,100,11
0,1.0,4,12,44,50,233
0,1.0,4,15,40,50,93
0,0.67,6,14,60,95,214
0,0.02,5,12,32,50,129
0,0.78,10,5,68,50,84
1,1.0,6,1,74,50,59
0,0.17,6,3,29,57,863
0,0.36,7,3,69,50,613
0,0.29,7,1,45,50,1002
0,0.16,4,2,59,50,95
0,1.0,6,12,48,50,91
0,0.06,5,0,46,50,1447
0,0.02,9,11,48,50,2415
0,0.18,7,5,28,72,4128
0,0.53,7,3,43,67,3301
0,1.0,9,6,37,50,517
0,0.91,7,15,20,125,1398
0,1.0,6,5,68,50,393
0,0.03,6,15,59,50,405
0,0.07,6,1,71,50,421
0,0.22,4,5,39,60,4762
0,0.35,5,11,22,100,1313
0,0.15,7,4,30,57,4116
0,0.97,4,7,38,76,66
0,0.35,5,2,30,60,5460
0,0.28,6,1,55,50,80
0,0.22,15,0,27,74,15725
0,0.2,4,2,33,62,252
0,0.78,4,17,35,50,229
0,0.25,7,12,55,50,229
0,0.05,4,0,59,50,112
0,0.54,7,1,48,50,1430
0,0.03,6,16,38,50,29
0,0.33,5,10,50,50,96
0,1.0,5,7,65,50,1448
0,1.0,5,16,51,50,106
0,1.0,5,1,57,50,16
0,1.0,5,4,79,55,51
1,0.77,6,5,39,50,2795
0,0.15,7,16,19,100,3293
0,0.5,6,6,52,50,2648
0,0.06,9,7,41,85,1185
0,0.08,6,10,52,54,1326
0,0.47,6,12,35,54,139
0,0.46,11,5,47,58,17
0,1.0,8,9,41,50,10
0,0.09,5,6,35,50,119
0,0.25,10,9,40,50,245
0,0.08,6,4,27,90,97
0,1.0,4,21,85,50,91
0,0.14,6,5,33,60,741
0,0.84,6,4,41,50,1229
0,0.29,5,3,39,72,3132
0,0.03,7,9,45,50,165
0,0.95,5,3,61,50,2252
0,1.0,5,12,32,50,45
0,1.0,7,5,41,50,30
0,0.83,5,18,28,57,483
0,0.63,6,2,50,68,3301
0,0.44,5,0,66,50,333
0,0.04,6,10,36,55,27000
0,0.75,4,15,33,50,76
0,0.33,6,14,50,100,38
0,1.0,9,8,34,95,8549
0,0.03,6,15,38,50,283
0,0.48,5,2,71,50,4348
0,1.0,6,6,38,50,44
0,0.08,6,12,23,95,2308
0,1.0,7,27,75,50,11
0,0.28,6,1,36,57,27
0,0.63,5,7,42,50,169
0,1.0,4,12,78,50,142
0,0.08,5,2,75,50,6736
0,0.38,7,3,58,76,2139
0,0.53,7,9,29,95,1842
0,0.17,6,11,33,68,9307
0,0.1,7,10,31,90,1929
0,0.37,7,10,37,85,357
0,1.0,6,7,25,90,79
0,0.7,8,15,54,50,24
0,1.0,7,11,52,50,105
1,1.0,5,12,38,50,4496
0,0.55,4,22,42,50,8549
0,0.63,5,1,40,57,142
0,0.91,8,17,50,50,1601
0,1.0,6,16,67,50,52
0,0.09,7,0,33,50,185
0,0.61,7,2,46,55,1403
0,0.08,7,7,28,68,824
0,0.46,5,18,54,125,670
0,0.24,5,10,25,85,7590
0,1.0,7,8,56,59,125
0,0.08,5,2,61,62,2648
1,0.31,5,6,49,50,67
0,0.23,5,9,41,50,473
0,0.06,4,0,43,50,473
0,0.05,6,0,41,50,3233
0,0.0027397260273972,5,1,44,50,19
0,0.04,4,2,55,50,103
0,0.08,5,10,34,60,30
0,0.0027322404371584,11,5,40,50,512
0,0.28,6,8,44,50,2740
0,0.08,6,3,31,76,213
0,1.0,6,10,35,50,22
0,0.71,6,1,36,50,84
0,0.75,9,0,37,69,49
0,0.01,7,1,32,76,16533
0,0.97,10,12,34,85,149
2,0.84,7,8,37,66,233
0,0.31,5,9,22,76,568
0,0.01,4,1,31,60,17140
0,0.04,5,0,61,56,57
0,0.17,7,2,50,50,23
0,0.03,6,1,44,50,2362
0,1.0,6,3,29,54,4116
0,0.06,8,11,41,76,1313
0,0.08,9,7,43,50,269
0,0.07,5,1,39,50,181
0,1.0,6,7,31,50,49
0,1.0,5,9,44,50,15
0,1.0,4,8,60,50,282
0,0.05,7,1,51,64,13
0,0.24,4,8,49,62,51
0,0.17,5,3,43,50,232
0,0.06,7,7,54,50,139
0,0.33,7,12,30,56,97
1,0.54,8,0,25,84,5936
0,0.91,6,1,57,50,39
0,1.0,4,10,71,50,27
0,1.0,7,3,34,50,206
0,0.83,6,9,33,68,1313
0,1.0,4,6,46,71,2715
0,0.42,4,1,57,50,798
0,0.79,4,13,63,50,90
0,0.37,6,2,33,76,3744
0,0.03,4,0,63,62,44
0,1.0,9,3,45,50,8455
0,1.0,7,3,44,50,20
0,0.71,8,17,46,51,886
0,0.25,4,3,63,50,1313
0,0.4,9,3,55,50,58
0,0.98,10,10,37,90,3593
0,0.02,4,2,37,72,9307
0,0.68,6,7,36,95,1191
0,0.24,7,12,30,60,1427
0,1.0,7,5,54,50,82
0,0.8,8,0,46,50,796
1,0.75,6,6,27,101,38
0,0.71,10,1,50,50,93
0,0.03,10,1,63,50,3317
0,0.11,7,5,41,50,1005
0,0.56,7,1,43,54,1247
0,0.81,5,10,40,50,190
0,0.2,6,1,33,57,69
0,0.36,4,3,31,57,4939
0,1.0,6,10,43,50,13
0,1.0,4,1,31,66,1732
0,1.0,6,4,69,50,75
0,0.96,6,13,46,68,7590
0,0.18,5,3,51,70,983
0,0.24,4,17,42,77,62
0,0.09,9,5,46,50,672
0,0.72,7,15,33,95,42
0,0.08,6,0,37,55,251
0,0.55,7,4,65,50,46
0,0.48,6,14,49,50,4128
0,1.0,6,5,48,50,1110
0,0.61,6,4,28,72,2740
0,0.1,10,2,52,50,1629
0,0.44,5,8,24,95,282
0,1.0,8,6,42,50,193
0,1.0,7,8,29,57,22
0,0.24,4,1,54,63,5304
0,0.4,4,10,29,60,186
0,0.61,11,2,57,50,793
0,0.85,11,11,57,50,111
0,1.0,5,12,75,50,1228
0,0.36,9,10,24,85,84
0,1.0,4,8,48,50,393
0,1.0,4,15,20,85,3866
0,0.21,5,3,54,80,448
0,0.17,5,4,34,60,1497
0,1.0,10,8,37,50,133
0,0.02,7,1,34,60,41
0,0.83,5,9,59,50,1812
0,0.2,6,0,67,69,2365
0,0.19,7,16,56,50,25
0,0.22,7,3,38,50,462
0,1.0,6,3,51,61,1313
0,0.33,7,0,37,72,5449
0,0.79,8,3,47,59,27
0,0.83,5,6,41,72,94
0,0.15,6,16,36,80,115
0,0.53,9,4,51,50,24
0,1.0,4,5,39,50,467
0,1.0,9,1,51,50,983
0,1.0,8,22,67,50,405
1,1.0,6,1,31,80,27000
0,0.08,6,6,71,50,473
0,0.08,6,1,39,80,4456
0,0.28,5,6,52,50,369
0,0.37,4,1,72,53,16
0,0.76,8,12,28,90,3866
0,0.41,4,9,23,76,270
0,0.08,6,9,32,68,2575
0,0.89,5,6,25,85,43
0,0.29,7,3,81,70,214
0,0.08,10,9,42,50,720
0,0.07,6,12,45,85,1271
0,0.91,7,15,26,72,1765
0,0.07,6,9,39,80,1313
0,0.37,4,2,53,50,1326
0,0.18,10,8,26,85,272
0,0.02,7,1,45,50,3688
0,0.36,7,1,38,51,4478
0,0.07,6,7,65,50,94
0,0.11,6,12,36,50,110
0,0.12,8,3,71,50,3430
0,0.36,7,2,48,50,78
0,0.18,12,5,52,50,171
0,0.76,7,6,28,60,15
0,0.06,6,2,55,50,173
0,0.87,5,1,68,50,1139
0,0.99,7,15,42,50,254
0,0.5,5,8,36,60,2498
0,0.07,6,11,40,76,9307
0,1.0,6,10,32,60,546
0,0.87,5,3,40,58,88
0,0.75,4,10,45,50,286
0,0.74,4,11,52,50,270
0,0.27,10,5,53,50,2715
0,1.0,5,7,65,76,404
1,0.74,8,4,33,71,270
0,0.53,10,10,35,50,38
0,0.08,6,9,50,66,8455
0,0.08,4,1,49,50,462
0,0.36,6,1,31,50,97
0,0.29,4,0,37,68,4456
0,0.28,7,1,48,51,1662
0,0.51,4,1,82,50,9096
0,0.23,5,1,68,50,473
1,1.0,7,12,55,50,40
0,0.75,7,2,32,67,490
0,0.15,4,0,45,50,837
0,0.27,4,1,26,76,298
0,1.0,10,11,36,59,1381
0,0.71,6,13,42,50,12
1,0.55,9,0,69,50,626
0,0.57,7,8,38,50,13
0,0.11,7,0,37,51,566
0,1.0,5,3,34,51,17
0,1.0,5,4,73,52,481
1,0.58,6,16,54,68,12
0,1.0,7,2,34,64,23
0,0.5,7,7,36,85,10156
0,0.05,4,20,51,50,796
0,0.2,5,3,53,50,13
0,0.68,9,13,39,50,398
0,0.96,5,15,55,50,12
0,0.25,4,14,50,50,22
0,1.0,7,13,29,55,15
0,0.6,4,2,58,50,306
0,1.0,8,2,57,50,132
0,0.99,6,6,43,50,269
0,0.08,5,2,26,100,224
0,1.0,5,4,26,85,298
0,0.23,7,2,56,50,37
0,0.08,4,1,47,50,151
0,0.28,5,5,77,50,134
0,0.28,10,10,35,50,87
0,0.15,4,0,65,50,25
0,0.14,11,0,62,50,179
0,0.33,6,14,40,50,25
0,0.25,8,7,31,50,44
0,1.0,5,6,45,50,1482
0,0.53,5,4,32,76,9307
0,1.0,7,4,40,50,376
0,0.07,7,1,52,50,149
0,0.76,5,10,47,50,20
0,0.08,5,3,30,80,2983
0,0.61,7,4,48,100,4685
0,1.0,5,3,39,50,786
0,0.07,7,6,36,50,533
0,0.07,7,4,57,50,215
0,0.37,7,0,37,54,673
0,0.03,8,10,30,76,180
0,0.08,9,4,29,76,218
0,1.0,7,3,47,50,747
0,0.07,8,0,52,58,244
0,0.17,5,5,38,50,30
0,0.08,10,3,38,68,3317
0,0.01,6,0,50,50,27
0,1.0,7,2,65,50,38
0,0.08,7,13,72,50,13
0,0.04,4,10,51,50,796
0,0.29,6,10,60,50,186
0,1.0,7,11,31,54,144
0,0.02,5,3,48,50,439
0,0.28,7,6,46,93,1729
0,0.74,4,4,34,68,165
0,0.75,6,22,35,59,53
0,0.16,6,8,34,50,92
0,0.9,7,0,45,50,27000
0,1.0,5,1,45,50,140
0,1.0,5,2,66,50,716
0,1.0,6,1,66,50,273
0,0.22,6,3,39,54,116
0,0.42,6,14,45,57,3862
0,0.91,8,11,37,54,405
0,0.0027322404371584,7,0,66,50,65
0,0.06,4,0,36,52,1672
0,1.0,5,16,59,50,17
0,0.43,7,0,27,70,4762
0,0.35,6,12,49,76,72
0,0.08,4,2,53,50,4128
0,0.04,5,1,39,50,645
0,0.45,4,19,40,63,27
0,0.07,7,12,74,50,4128
0,1.0,6,3,60,50,27
0,0.18,5,0,66,50,116
0,1.0,8,1,71,50,155
0,0.58,4,6,25,76,3368
0,0.78,8,3,59,50,170
0,0.44,5,7,31,68,2472
0,1.0,8,15,71,50,1110
0,0.64,8,4,37,70,2859
0,1.0,6,11,52,50,473
0,0.49,7,11,31,90,741
1,0.05,7,6,40,51,206
0,1.0,6,6,57,50,112
0,0.66,6,6,39,51,2715
0,0.11,6,15,65,50,405
0,0.73,5,4,26,95,16
0,0.83,8,2,60,50,19
0,1.0,5,1,75,50,2103
0,0.05,7,15,45,50,665
0,0.62,9,2,47,76,826
0,0.26,10,7,70,50,255
0,0.02,9,16,43,50,79
0,0.02,8,2,49,50,259
0,0.07,8,4,30,57,1217
0,1.0,7,5,52,50,563
0,0.27,7,4,39,50,81
0,0.64,7,4,35,50,208
0,0.55,4,1,54,50,309
0,0.13,4,0,69,50,44
0,0.47,6,3,52,50,747
0,0.21,5,3,52,50,1541
1,0.52,10,0,45,63,3341
0,0.41,5,4,31,95,327
0,1.0,6,12,30,57,43
0,0.52,8,4,50,50,149
0,0.5,7,13,35,72,2044
0,0.33,5,0,50,50,287
0,0.47,7,13,51,50,3568
0,0.83,7,10,20,90,3301
0,0.25,6,3,23,125,328
0,0.04,12,0,54,50,3997
0,0.26,6,0,53,50,27
0,0.92,6,4,35,50,1287
0,1.0,4,8,62,50,3963
0,0.13,4,3,34,106,273
0,0.07,11,10,50,50,1448
0,0.45,8,2,46,50,3430
0,0.08,7,0,48,50,25
0,1.0,4,11,52,72,8549
0,0.06,5,1,28,72,29
0,0.4,6,5,46,50,745
0,0.79,7,5,33,100,1220
0,0.43,12,1,39,50,55
0,0.28,5,3,32,67,243
0,0.15,6,3,65,85,1027
0,1.0,6,8,40,50,74
0,0.49,7,6,45,62,3866
0,0.18,4,1,23,100,721
0,1.0,4,3,50,50,64
0,0.8,5,2,55,88,9307
0,0.66,5,14,27,76,32
0,0.43,8,0,37,50,298
0,0.14,6,17,43,50,763
0,0.21,7,7,60,50,44
0,1.0,9,9,41,50,25
0,0.18,7,0,32,100,1103
0,0.75,5,2,50,50,17
1,0.3,4,0,44,77,133
0,0.28,5,2,43,52,983
0,0.92,5,4,76,55,34
0,0.12,6,2,41,50,3274
0,0.09,8,1,35,57,27000
0,0.46,5,0,28,76,916
1,1.0,4,11,52,50,69
0,0.47,7,13,33,72,206
0,0.0027397260273972,9,6,20,100,86
0,0.01,7,2,27,68,3457
0,0.23,11,0,47,50,225
0,0.75,10,11,46,50,821
0,0.74,7,3,27,72,3859
0,0.05,10,0,43,50,1228
0,0.99,4,11,46,50,300
0,0.98,6,11,57,50,393
0,0.33,7,6,45,54,4685
0,0.18,7,10,49,58,1329
0,0.06,4,18,46,58,49
0,0.94,7,13,23,90,1267
0,1.0,6,3,42,50,1313
0,0.1,6,12,93,50,214
0,0.08,5,6,51,50,2191
0,0.16,7,1,75,50,15
0,1.0,5,3,45,50,138
0,0.63,11,3,36,50,38
0,0.36,7,2,31,71,1526
0,0.77,8,1,57,50,522
0,1.0,5,8,25,64,669
0,0.92,9,0,41,50,5877
0,0.08,5,3,22,118,2983
0,0.71,4,5,66,50,1753
1,1.0,7,14,61,50,70
0,0.24,8,22,49,50,1079
0,0.44,5,12,57,50,60
0,0.31,6,8,37,59,747
0,0.24,6,3,54,50,3724
0,0.59,4,1,32,90,209
0,0.5,5,1,46,50,215
0,0.55,5,5,31,57,3021
0,1.0,5,4,49,50,1313
0,1.0,6,4,59,50,164
0,0.41,5,12,56,50,27000
0,0.12,4,3,55,50,50
0,1.0,7,4,48,50,105
0,0.08,9,3,56,50,4348
0,0.16,6,9,30,90,745
0,0.63,11,8,41,57,7259
0,0.6,7,3,35,50,3541
0,1.0,8,14,55,50,4172
0,0.62,7,7,65,50,354
0,0.67,8,7,41,50,828
0,0.08,8,14,59,50,217
0,1.0,5,3,68,50,70
0,0.96,7,10,30,76,4087
