,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
759,0,0.37,9,13,40,50,71
760,0,0.35,8,0,45,63,2715
761,0,0.49,14,8,32,80,4762
762,0,0.75,7,8,55,50,105
763,0,0.83,7,6,53,85,3963
764,0,0.08,5,5,35,50,402
765,0,0.08,6,4,37,76,7259
766,0,0.09,7,0,50,50,10961
767,0,0.28,6,3,33,50,72
768,0,0.11,8,0,22,80,164
769,0,0.24,6,6,26,81,3317
770,0,1.0,8,5,39,50,112
771,0,0.15,5,13,29,85,8455
772,0,1.0,6,14,70,50,4128
773,0,0.04,6,9,32,76,2983
774,0,0.11,5,21,31,100,886
775,0,0.68,4,2,46,55,79
776,0,0.95,4,2,38,72,379
777,0,1.0,6,3,77,62,106
778,0,0.75,11,1,58,50,721
779,0,1.0,7,17,46,50,393
780,0,1.0,7,9,62,50,481
781,0,0.08,6,1,55,52,3317
782,0,1.0,5,10,32,55,229
783,0,0.53,5,5,56,50,269
784,0,1.0,6,5,31,50,57
785,0,1.0,6,14,52,50,22
786,0,0.92,5,5,57,50,9307
787,0,0.09,13,0,64,50,3301
788,0,1.0,4,11,40,76,10156
789,0,0.08,4,14,32,50,824
790,0,0.71,5,1,40,50,824
791,0,0.36,8,3,40,57,182
792,1,0.04,4,18,52,50,369
793,0,0.63,4,2,26,76,1363
794,0,1.0,5,9,74,50,67
795,0,1.0,6,7,61,50,51
796,0,0.98,6,6,75,50,879
797,0,0.09,11,1,51,50,609
798,0,0.13,6,6,61,50,171
799,0,1.0,7,10,63,50,1313
800,1,0.69,5,10,45,50,3021
801,0,0.66,6,5,36,72,2103
802,0,0.08,6,4,66,50,20
803,0,0.19,6,8,47,53,393
804,0,0.03,7,8,32,95,114
805,0,0.41,10,12,54,50,1082
806,0,0.94,7,16,64,50,78
807,0,0.92,8,3,48,50,89
808,0,0.4,7,4,40,50,575
809,0,0.03,6,9,44,50,478
810,1,0.19,6,0,76,50,4762
811,0,0.51,4,1,49,50,88
812,0,0.24,6,7,71,50,43
813,0,1.0,5,12,48,50,32
814,0,0.53,4,9,24,90,3963
815,0,1.0,7,5,53,50,71
816,0,0.45,4,11,85,50,24
817,0,1.0,5,10,42,50,1329
818,0,0.78,15,0,35,80,856
819,0,0.12,4,5,39,80,17140
820,0,0.39,7,4,38,51,3599
821,0,1.0,10,9,57,50,57
822,0,0.22,4,8,43,80,5449
823,0,0.05,7,2,54,50,901
824,0,0.56,10,4,51,50,1445
825,0,0.24,7,3,33,68,124
826,0,0.08,7,15,54,50,1629
827,0,0.91,12,11,48,50,115
828,0,1.0,7,2,53,55,216
829,0,1.0,11,13,53,50,27000
830,0,0.3,7,3,62,50,380
831,0,0.58,10,1,45,50,3021
832,0,1.0,5,20,40,56,108
833,0,1.0,5,7,53,50,72
834,0,1.0,5,15,51,50,7
835,0,0.03,7,11,53,100,1191
836,0,0.24,5,5,45,95,1929
837,0,0.8,5,5,28,125,1780
838,0,0.08,6,4,32,53,4059
839,0,1.0,4,10,48,50,581
840,0,0.06,4,0,26,72,3301
841,0,1.0,7,5,38,50,50
842,0,1.0,7,5,42,50,37
843,0,1.0,6,10,47,50,89
844,0,1.0,7,5,44,50,126
845,0,0.78,5,1,47,50,966
846,0,0.49,7,1,41,50,490
847,0,0.05,8,5,44,50,26
848,0,0.38,6,6,43,50,38
849,0,0.56,5,12,26,90,1064
850,0,0.5,6,4,42,50,745
851,0,0.8,6,7,28,90,4656
852,0,0.29,5,3,33,50,14
853,0,1.0,9,17,42,72,85
854,0,0.52,4,16,67,50,230
855,0,0.08,10,2,33,64,3274
856,0,0.49,5,10,41,60,824
857,0,0.08,5,15,36,54,6736
858,0,0.36,5,6,33,90,327
859,0,0.08,7,9,46,50,3859
860,0,0.87,9,3,55,50,426
861,0,1.0,6,8,65,50,227
862,0,0.0054794520547945,7,2,43,90,3317
863,0,0.08,6,6,27,68,1326
864,0,1.0,6,8,44,50,674
865,1,1.0,7,1,63,50,747
866,0,0.23,4,1,48,50,399
867,0,1.0,7,5,43,50,7259
868,0,1.0,8,13,52,50,3317
869,0,0.84,4,16,54,56,1165
870,0,0.49,5,12,35,76,4762
871,1,0.08,8,16,20,100,817
872,0,0.05,6,10,37,58,3688
873,0,0.24,10,15,41,50,144
874,0,0.08,7,17,34,80,98
875,0,0.07,6,9,33,60,52
876,0,0.65,11,2,27,68,27000
877,0,0.71,10,11,38,50,28
878,0,0.5,7,16,34,80,1326
879,0,0.08,7,15,62,133,4128
880,0,0.8,4,1,39,50,209
881,0,0.75,12,2,59,50,94
882,0,1.0,4,14,85,50,60
883,0,1.0,6,4,60,50,24
884,0,0.16,4,2,31,72,99
885,0,1.0,4,13,62,50,50
886,0,0.76,8,18,30,50,1110
887,1,0.75,8,0,58,50,645
888,0,0.95,8,4,78,50,2498
889,0,0.09,10,0,48,50,184
890,1,0.53,6,5,45,100,3317
891,0,0.1,10,9,43,50,25
892,0,0.72,7,9,52,50,12
893,0,0.47,5,28,51,55,149
894,0,0.61,5,8,39,50,247
895,0,0.46,11,10,45,76,388
896,0,0.23,5,6,32,57,354
897,0,1.0,7,13,44,50,97
898,0,1.0,5,14,82,50,149
899,0,0.07,4,0,44,50,4762
900,0,0.24,5,4,23,50,4348
901,0,0.06,6,6,52,60,161
902,0,0.03,5,0,62,50,3317
903,0,0.94,4,2,38,50,96
904,0,0.54,8,4,80,50,1601
905,0,0.63,5,13,50,50,232
906,0,0.4,7,0,49,50,422
907,0,0.69,7,7,28,100,10156
908,0,0.88,4,4,57,64,3430
909,0,0.08,4,6,38,85,1699
910,0,0.05,10,1,46,50,44
911,0,0.22,13,0,54,52,41
912,0,0.33,5,4,36,50,1284
913,0,0.07,6,11,37,50,12
914,0,0.44,7,1,27,76,7634
915,0,0.3,9,8,27,61,384
916,0,0.11,6,4,28,85,11
917,0,0.31,6,15,44,50,226
918,0,0.53,4,2,36,80,14368
919,0,1.0,4,7,87,50,43
920,0,0.6,7,6,48,60,2575
921,0,0.06,4,0,51,51,64
922,0,1.0,6,8,30,64,398
923,0,1.0,7,6,35,50,120
924,0,1.0,7,3,49,50,1381
925,0,0.2,10,0,72,50,2038
926,0,0.79,6,6,52,85,66
927,0,0.49,9,9,32,50,458
928,0,0.43,6,2,40,50,175
929,0,0.6,7,4,52,50,27000
930,0,1.0,6,1,40,50,5449
931,0,0.71,10,1,46,50,1241
932,1,0.23,8,16,18,100,63
933,0,0.4,8,2,40,50,458
934,2,0.49,5,11,51,64,3317
935,1,0.5,8,0,59,50,247
936,0,0.16,5,2,56,50,1064
937,0,0.31,7,3,26,68,65
938,0,0.55,13,14,57,50,10
939,0,0.2,4,11,36,51,315
940,0,1.0,5,7,57,50,40
941,0,0.13,5,3,57,50,1629
942,0,1.0,6,5,74,51,741
943,0,0.55,7,1,41,100,824
944,0,0.71,7,14,35,76,9307
945,0,1.0,5,3,58,50,1313
946,0,0.33,7,7,31,100,9307
947,0,0.73,9,14,31,53,745
948,0,1.0,6,5,49,73,50
949,0,0.12,9,4,38,64,43
950,1,0.81,12,11,37,60,3317
951,0,0.3,9,1,43,50,14
952,0,0.48,7,17,36,50,405
953,0,0.25,7,0,49,50,1445
954,0,1.0,5,1,56,50,146
955,0,0.38,6,5,38,50,14
956,0,1.0,7,6,57,50,163
957,0,0.21,9,1,54,50,37
958,0,1.0,6,11,50,50,904
959,0,1.0,5,6,63,50,165
960,0,0.23,4,15,37,80,67
961,0,1.0,6,7,55,50,4116
962,0,0.23,7,12,44,50,3744
963,0,1.0,6,4,35,52,3744
964,0,0.3,6,9,37,51,235
965,0,0.2,7,4,27,72,3541
966,0,0.08,6,10,26,80,4479
967,0,0.08,10,9,36,68,3317
968,0,0.71,6,13,54,50,107
969,0,0.06,7,4,35,50,2163
970,0,0.65,10,9,49,50,298
971,0,0.26,5,14,33,80,741
972,0,0.04,7,4,64,50,67
973,0,0.37,11,10,43,88,6313
974,0,1.0,4,12,56,50,51
975,0,0.47,6,10,54,50,6902
976,0,0.49,10,7,52,50,289
977,0,0.66,7,17,69,50,182
978,0,1.0,5,2,48,50,3859
979,0,0.1,10,4,71,50,86
980,0,0.54,6,7,35,59,59
981,0,1.0,5,1,74,50,112
982,0,0.08,5,6,30,64,444
983,0,0.07,10,2,44,52,8455
984,0,0.01,4,0,29,85,1022
985,0,1.0,6,7,74,50,95
986,0,0.92,6,1,41,53,27000
987,0,1.0,8,1,43,50,1250
988,0,1.0,4,12,28,76,983
989,0,0.96,4,17,30,72,3317
990,0,1.0,7,14,58,50,52
991,0,1.0,10,8,53,50,57
992,0,0.02,7,0,44,54,9307
993,0,1.0,11,12,51,50,405
994,0,1.0,6,14,37,76,292
995,0,1.0,7,8,55,51,4253
996,1,1.0,7,2,44,50,4087
997,0,0.67,11,11,35,54,179
998,0,0.21,7,1,36,59,1451
999,0,1.0,6,14,29,50,14
1000,0,0.42,5,0,54,50,575
1001,0,0.08,7,19,39,50,39
1002,0,1.0,13,22,49,50,2074
1003,0,0.24,7,6,58,50,300
1004,0,0.84,4,15,22,90,186
1005,0,0.8,10,0,70,66,92
1006,0,0.5,6,4,40,50,6736
1007,0,0.07,6,3,37,68,3317
1008,0,0.54,9,10,55,50,9096
1009,0,1.0,4,7,55,50,227
1010,0,0.19,6,11,53,50,8549
1011,0,0.05,6,1,22,85,1753
1012,1,0.61,7,6,35,50,740
1013,0,1.0,7,10,51,50,84
1014,0,1.0,8,3,61,50,19
1015,0,0.3,9,4,65,50,9307
1016,0,0.49,7,14,47,50,91
1017,0,0.33,5,4,60,50,1408
1018,0,1.0,5,17,58,50,741
1019,2,0.35,6,11,38,80,137
1020,0,0.08,7,31,27,85,4116
1021,0,1.0,5,11,42,50,50
1022,0,1.0,6,8,48,57,436
1023,0,0.24,8,2,48,50,283
1024,0,0.12,7,4,45,50,4128
1025,0,0.73,4,12,26,85,9307
1026,0,0.35,7,12,45,50,3386
1027,0,1.0,6,9,26,50,3857
1028,0,0.08,4,19,47,50,9307
1029,0,1.0,7,7,79,50,9
1030,0,1.0,4,17,40,50,60
1031,0,0.83,6,13,79,90,2415
1032,0,0.56,10,2,41,50,4762
1033,0,0.72,4,9,21,112,48
1034,1,0.55,8,3,35,50,100
1035,0,1.0,5,11,50,50,19
1036,0,0.2,7,3,71,50,530
1037,0,1.0,5,11,49,50,244
1038,0,1.0,4,7,36,50,11
1039,0,0.38,7,2,68,50,3963
1040,1,0.14,10,3,39,57,27000
1041,0,0.66,6,8,64,50,28
1042,0,0.58,5,5,46,54,3744
1043,0,1.0,7,4,42,50,242
1044,0,0.53,7,5,26,85,411
1045,0,1.0,7,5,55,50,41
1046,0,0.29,9,5,57,50,2415
1047,0,0.29,6,0,32,50,3963
1048,0,0.24,7,8,56,75,27000
1049,0,0.4,7,17,68,68,50
1050,0,0.0027322404371584,8,17,54,50,298
1051,0,0.16,8,15,56,58,3317
1052,0,1.0,5,5,45,50,175
1053,0,0.3,4,0,62,57,15386
1054,0,1.0,8,12,52,50,3688
1055,0,0.75,6,11,36,50,298
1056,0,0.21,7,13,37,67,164
1057,0,0.01,6,7,29,68,104
1058,0,1.0,5,18,61,50,232
1059,0,0.7,4,4,72,71,4762
1060,0,0.03,7,5,49,50,405
1061,0,1.0,6,12,33,51,25
1062,0,0.04,7,8,30,80,15
1063,1,1.0,6,5,51,50,4762
1064,0,0.74,6,3,63,50,20
1065,0,0.05,11,1,58,50,3301
1066,0,0.24,4,6,63,100,13719
1067,0,1.0,7,6,31,68,983
1068,0,1.0,6,15,56,50,12
1069,0,0.62,5,1,74,50,78
1070,0,0.46,9,6,39,72,1489
1071,0,0.33,4,4,39,95,3274
1072,0,0.12,7,10,30,85,252
1073,0,0.08,5,3,42,62,208
1074,0,0.01,4,10,69,50,1313
1075,0,0.78,5,4,43,50,1408
1076,0,0.15,10,2,46,51,43
1077,0,1.0,4,7,39,50,49
1078,0,0.31,7,0,30,80,276
1079,0,0.04,6,18,35,50,3430
1080,0,0.08,7,5,49,50,851
1081,0,0.54,5,6,52,50,3301
1082,0,0.36,9,6,27,68,291
1083,0,1.0,7,1,51,50,1127
1084,0,0.09,10,10,67,80,115
1085,0,0.49,7,10,38,50,27
1086,0,0.62,15,1,71,55,184
1087,0,0.07,4,4,36,50,260
1088,0,1.0,4,13,28,76,298
1089,0,0.07,6,2,55,50,134
1090,0,0.08,9,11,36,68,213
1091,0,0.3,7,9,49,60,3258
1092,0,0.63,8,5,55,50,94
1093,0,1.0,7,14,69,50,29
1094,0,0.4,7,9,22,80,66
1095,0,0.0027322404371584,5,6,69,50,379
1096,0,0.65,7,8,42,50,3744
1097,0,0.94,4,19,32,76,24
1098,1,0.51,6,0,53,50,33
1099,0,1.0,6,9,49,50,747
1100,0,0.85,6,7,55,50,2252
1101,0,1.0,4,12,72,57,55
1102,0,1.0,6,11,40,50,461
1103,0,0.08,4,14,24,80,42
1104,0,0.8,6,4,56,50,23
1105,0,0.03,6,4,76,50,165
1106,0,0.08,6,8,55,50,15
1107,0,0.69,7,16,59,50,29
1108,0,1.0,5,11,47,50,625
1109,0,0.03,7,0,60,50,2859
1110,0,0.08,5,8,44,50,118
1111,0,0.69,5,5,19,95,395
1112,0,1.0,7,10,52,50,12
1113,0,0.53,9,9,36,68,2411
1114,0,0.21,6,2,65,50,20
1115,0,0.16,4,1,46,50,38
1116,0,0.12,8,15,40,50,1882
1117,0,0.29,7,0,49,50,3963
1118,0,0.45,8,11,41,60,277
1119,0,1.0,4,24,44,50,813
1120,0,0.71,9,3,64,50,393
1121,0,0.2,8,0,25,76,3317
1122,0,0.61,4,9,51,50,287
1123,0,1.0,8,3,43,50,3317
1124,0,1.0,5,16,38,50,130
1125,0,0.11,10,4,56,50,5433
1126,0,0.73,5,8,27,85,1414
1127,0,0.75,8,8,44,50,186
1128,0,0.33,9,3,36,50,4427
1129,0,0.08,6,9,39,54,111
1130,0,0.41,4,16,87,50,91
1131,0,1.0,6,8,50,50,182
1132,0,1.0,6,4,53,51,42
1133,0,0.47,8,3,43,50,94
1134,0,0.98,6,8,32,54,2983
1135,0,0.0027397260273972,7,10,32,61,75
1136,0,1.0,7,8,54,50,1982
1137,0,1.0,7,4,36,54,2105
1138,0,1.0,6,14,42,90,85
1139,0,0.28,6,2,53,50,1729
1140,0,0.12,4,1,66,50,1441
1141,0,0.87,6,3,59,112,6617
1142,0,1.0,6,4,44,50,65
1143,0,0.9,6,5,45,50,287
1144,0,1.0,4,13,59,50,2740
1145,0,0.02,5,4,43,50,480
1146,0,0.24,6,9,33,68,384
1147,0,1.0,4,9,29,90,5449
1148,0,0.01,12,2,29,76,3688
1149,0,1.0,9,4,36,50,904
1150,0,0.74,9,6,43,50,800
1151,0,0.29,7,0,53,50,1006
1152,0,0.15,10,2,54,50,1759
1153,0,1.0,6,16,35,85,4128
1154,0,0.08,4,13,33,57,2606
1155,0,0.08,5,17,51,50,3317
1156,0,0.01,4,6,24,95,383
1157,0,0.02,8,1,30,68,2103
1158,0,0.22,4,2,71,50,4762
1159,0,1.0,6,6,40,50,44
1160,0,0.19,4,4,34,51,29
1161,0,1.0,7,3,43,51,8455
1162,0,1.0,6,16,74,50,405
1163,0,1.0,7,9,39,50,9307
1164,0,0.7,7,5,46,73,4087
1165,0,0.08,8,7,41,59,8455
1166,0,0.65,5,2,37,56,59
1167,1,0.28,4,9,51,50,272
1168,0,0.54,6,3,56,50,3657
1169,0,0.92,7,1,30,60,3859
1170,0,0.12,5,5,29,118,5831
1171,0,0.28,8,21,36,56,2715
1172,0,0.71,5,0,74,50,136
1173,0,0.74,7,10,55,50,1468
1174,0,0.48,11,1,49,50,372
1175,0,0.28,5,1,47,50,1055
1176,1,0.46,6,0,29,60,63
1177,1,0.02,5,12,25,72,18
1178,0,0.08,7,2,36,67,614
1179,0,1.0,5,13,59,85,120
1180,0,0.18,6,9,23,106,1329
1181,0,0.31,9,11,35,55,95
1182,0,0.12,13,3,41,50,173
1183,0,0.47,4,3,25,76,77
1184,0,0.58,6,10,25,95,175
1185,0,0.87,15,2,42,95,125
1186,0,0.05,4,10,43,50,265
1187,0,0.87,7,4,38,95,2658
1188,0,0.03,7,15,40,50,3744
1189,0,1.0,7,14,48,60,3688
1190,0,0.31,8,17,48,51,4116
1191,0,1.0,5,6,57,50,415
1192,0,0.6,8,3,66,50,721
1193,1,0.55,4,10,20,95,42
1194,0,1.0,8,3,42,50,27000
1195,0,0.11,5,9,20,100,76
1196,0,0.39,5,0,52,50,74
1197,0,1.0,5,1,54,50,26
1198,0,0.03,5,3,35,60,4685
1199,0,0.08,6,13,43,68,1326
1200,0,1.0,5,5,47,50,42
1201,0,0.12,8,2,49,50,192
1202,0,0.08,6,15,36,56,381
1203,1,1.0,6,3,38,50,3744
1204,0,1.0,7,20,66,50,22
1205,0,1.0,8,11,42,50,2399
1206,0,0.78,5,8,53,50,4762
1207,0,0.05,7,9,27,57,329
1208,0,0.86,6,14,34,50,186
1209,0,0.71,5,1,52,50,1521
1210,0,1.0,10,14,65,50,17
1211,0,1.0,5,9,58,50,194
1212,0,0.61,6,7,69,50,12
1213,0,0.08,13,2,48,50,8915
1214,0,0.56,4,5,26,72,6681
1215,1,0.96,6,7,33,100,1314
1216,0,0.49,7,4,41,80,1326
1217,0,1.0,4,13,48,50,109
1218,0,0.2,11,6,27,90,81
1219,0,1.0,7,12,65,50,1313
1220,0,0.51,6,3,28,72,817
1221,0,0.2,12,1,28,80,3688
1222,0,0.08,6,10,47,50,490
1223,0,0.74,6,10,65,50,473
1224,0,0.2,4,3,81,50,851
1225,0,1.0,7,4,36,50,54
1226,0,0.73,6,2,67,50,7
1227,0,1.0,6,7,61,50,229
1228,0,0.13,8,7,50,62,1101
1229,0,0.5,6,27,32,90,269
1230,0,0.0081967213114754,4,8,26,72,419
1231,0,1.0,8,16,34,57,4116
1232,0,1.0,4,5,34,56,490
1233,0,0.07,8,14,54,50,12
1234,0,0.53,7,2,45,63,162
1235,0,1.0,5,5,26,85,24
1236,0,1.0,6,1,48,54,405
1237,0,0.08,8,0,54,50,356
1238,0,0.08,11,10,39,51,1604
1239,0,0.3,8,0,57,50,6864
1240,1,1.0,6,5,66,67,481
1241,0,0.32,4,13,18,118,961
1242,0,1.0,11,2,51,50,282
1243,0,0.08,4,10,53,100,3744
1244,0,0.49,5,10,65,50,2906
1245,0,0.87,7,5,42,54,1629
1246,0,1.0,10,14,46,50,2054
1247,0,0.09,7,0,63,50,711
1248,0,0.48,7,3,38,50,298
1249,0,1.0,5,9,48,50,324
1250,0,0.66,8,1,34,68,187
1251,0,0.08,5,10,36,60,2498
1252,0,0.43,8,6,39,54,741
1253,0,0.23,5,0,67,50,3430
1254,0,0.08,4,14,42,57,4762
1255,0,0.05,6,7,40,76,80
1256,1,0.79,6,0,37,55,303
1257,0,1.0,5,14,82,50,247
1258,0,0.85,4,13,48,95,81
1259,0,0.1,6,4,40,50,36
1260,0,0.12,6,2,42,50,9817
1261,0,0.4,4,8,28,100,11
1262,0,1.0,4,12,44,50,233
1263,0,1.0,4,15,40,50,93
1264,0,0.67,6,14,60,95,214
1265,0,0.02,5,12,32,50,129
1266,0,0.78,10,5,68,50,84
1267,1,1.0,6,1,74,50,59
1268,0,0.17,6,3,29,57,863
1269,0,0.36,7,3,69,50,613
1270,0,0.29,7,1,45,50,1002
1271,0,0.16,4,2,59,50,95
1272,0,1.0,6,12,48,50,91
1273,0,0.06,5,0,46,50,1447
1274,0,0.02,9,11,48,50,2415
1275,0,0.18,7,5,28,72,4128
1276,0,0.53,7,3,43,67,3301
1277,0,1.0,9,6,37,50,517
1278,0,0.91,7,15,20,125,1398
1279,0,1.0,6,5,68,50,393
1280,0,0.03,6,15,59,50,405
1281,0,0.07,6,1,71,50,421
1282,0,0.22,4,5,39,60,4762
1283,0,0.35,5,11,22,100,1313
1284,0,0.15,7,4,30,57,4116
1285,0,0.97,4,7,38,76,66
1286,0,0.35,5,2,30,60,5460
1287,0,0.28,6,1,55,50,80
1288,0,0.22,15,0,27,74,15725
1289,0,0.2,4,2,33,62,252
1290,0,0.78,4,17,35,50,229
1291,0,0.25,7,12,55,50,229
1292,0,0.05,4,0,59,50,112
1293,0,0.54,7,1,48,50,1430
1294,0,0.03,6,16,38,50,29
1295,0,0.33,5,10,50,50,96
1296,0,1.0,5,7,65,50,1448
1297,0,1.0,5,16,51,50,106
1299,0,1.0,5,1,57,50,16
1300,0,1.0,5,4,79,55,51
1301,1,0.77,6,5,39,50,2795
1302,0,0.15,7,16,19,100,3293
1303,0,0.5,6,6,52,50,2648
1304,0,0.06,9,7,41,85,1185
1305,0,0.08,6,10,52,54,1326
1306,0,0.47,6,12,35,54,139
1307,0,0.46,11,5,47,58,17
1308,0,1.0,8,9,41,50,10
1309,0,0.09,5,6,35,50,119
1310,0,0.25,10,9,40,50,245
1311,0,0.08,6,4,27,90,97
1312,0,1.0,4,21,85,50,91
1313,0,0.14,6,5,33,60,741
1314,0,0.84,6,4,41,50,1229
1315,0,0.29,5,3,39,72,3132
1316,0,0.03,7,9,45,50,165
1317,0,0.95,5,3,61,50,2252
1318,0,1.0,5,12,32,50,45
1319,0,1.0,7,5,41,50,30
1320,0,0.83,5,18,28,57,483
1321,0,0.63,6,2,50,68,3301
1322,0,0.44,5,0,66,50,333
1323,0,0.04,6,10,36,55,27000
1324,0,0.75,4,15,33,50,76
1325,0,0.33,6,14,50,100,38
1326,0,1.0,9,8,34,95,8549
1327,0,0.03,6,15,38,50,283
1328,0,0.48,5,2,71,50,4348
1329,0,1.0,6,6,38,50,44
1330,0,0.08,6,12,23,95,2308
1331,0,1.0,7,27,75,50,11
1332,0,0.28,6,1,36,57,27
1333,0,0.63,5,7,42,50,169
1334,0,1.0,4,12,78,50,142
1335,0,0.08,5,2,75,50,6736
1336,0,0.38,7,3,58,76,2139
1337,0,0.53,7,9,29,95,1842
1338,0,0.17,6,11,33,68,9307
1339,0,0.1,7,10,31,90,1929
1340,0,0.37,7,10,37,85,357
1341,0,1.0,6,7,25,90,79
1342,0,0.7,8,15,54,50,24
1343,0,1.0,7,11,52,50,105
1344,1,1.0,5,12,38,50,4496
1345,0,0.55,4,22,42,50,8549
1346,0,0.63,5,1,40,57,142
1347,0,0.91,8,17,50,50,1601
1348,0,1.0,6,16,67,50,52
1349,0,0.09,7,0,33,50,185
1350,0,0.61,7,2,46,55,1403
1351,0,0.08,7,7,28,68,824
1352,0,0.46,5,18,54,125,670
1353,0,0.24,5,10,25,85,7590
1354,0,1.0,7,8,56,59,125
1355,0,0.08,5,2,61,62,2648
1356,1,0.31,5,6,49,50,67
1357,0,0.23,5,9,41,50,473
1358,0,0.06,4,0,43,50,473
1359,0,0.05,6,0,41,50,3233
1360,0,0.0027397260273972,5,1,44,50,19
1361,0,0.04,4,2,55,50,103
1362,0,0.08,5,10,34,60,30
1363,0,0.0027322404371584,11,5,40,50,512
1364,0,0.28,6,8,44,50,2740
1365,0,0.08,6,3,31,76,213
1366,0,1.0,6,10,35,50,22
1367,0,0.71,6,1,36,50,84
1368,0,0.75,9,0,37,69,49
1369,0,0.01,7,1,32,76,16533
1370,0,0.97,10,12,34,85,149
1371,2,0.84,7,8,37,66,233
1372,0,0.31,5,9,22,76,568
1373,0,0.01,4,1,31,60,17140
1374,0,0.04,5,0,61,56,57
1375,0,0.17,7,2,50,50,23
1376,0,0.03,6,1,44,50,2362
1377,0,1.0,6,3,29,54,4116
1378,0,0.06,8,11,41,76,1313
1379,0,0.08,9,7,43,50,269
1380,0,0.07,5,1,39,50,181
1381,0,1.0,6,7,31,50,49
1382,0,1.0,5,9,44,50,15
1383,0,1.0,4,8,60,50,282
1384,0,0.05,7,1,51,64,13
1385,0,0.24,4,8,49,62,51
1386,0,0.17,5,3,43,50,232
1387,0,0.06,7,7,54,50,139
1388,0,0.33,7,12,30,56,97
1389,1,0.54,8,0,25,84,5936
1390,0,0.91,6,1,57,50,39
1391,0,1.0,4,10,71,50,27
1392,0,1.0,7,3,34,50,206
1393,0,0.83,6,9,33,68,1313
1394,0,1.0,4,6,46,71,2715
1395,0,0.42,4,1,57,50,798
1396,0,0.79,4,13,63,50,90
1397,0,0.37,6,2,33,76,3744
1398,0,0.03,4,0,63,62,44
1399,0,1.0,9,3,45,50,8455
1400,0,1.0,7,3,44,50,20
1401,0,0.71,8,17,46,51,886
1402,0,0.25,4,3,63,50,1313
1403,0,0.4,9,3,55,50,58
1404,0,0.98,10,10,37,90,3593
1405,0,0.02,4,2,37,72,9307
1406,0,0.68,6,7,36,95,1191
1407,0,0.24,7,12,30,60,1427
1408,0,1.0,7,5,54,50,82
1409,0,0.8,8,0,46,50,796
1410,1,0.75,6,6,27,101,38
1411,0,0.71,10,1,50,50,93
1412,0,0.03,10,1,63,50,3317
1413,0,0.11,7,5,41,50,1005
1414,0,0.56,7,1,43,54,1247
1415,0,0.81,5,10,40,50,190
1416,0,0.2,6,1,33,57,69
1417,0,0.36,4,3,31,57,4939
1418,0,1.0,6,10,43,50,13
1419,0,1.0,4,1,31,66,1732
1420,0,1.0,6,4,69,50,75
1421,0,0.96,6,13,46,68,7590
1422,0,0.18,5,3,51,70,983
1423,0,0.24,4,17,42,77,62
1424,0,0.09,9,5,46,50,672
1425,0,0.72,7,15,33,95,42
1426,0,0.08,6,0,37,55,251
1427,0,0.55,7,4,65,50,46
1428,0,0.48,6,14,49,50,4128
1429,0,1.0,6,5,48,50,1110
1430,0,0.61,6,4,28,72,2740
1431,0,0.1,10,2,52,50,1629
1432,0,0.44,5,8,24,95,282
1433,0,1.0,8,6,42,50,193
1434,0,1.0,7,8,29,57,22
1435,0,0.24,4,1,54,63,5304
1436,0,0.4,4,10,29,60,186
1437,0,0.61,11,2,57,50,793
1438,0,0.85,11,11,57,50,111
1439,0,1.0,5,12,75,50,1228
1440,0,0.36,9,10,24,85,84
1441,0,1.0,4,8,48,50,393
1442,0,1.0,4,15,20,85,3866
1443,0,0.21,5,3,54,80,448
1444,0,0.17,5,4,34,60,1497
1445,0,1.0,10,8,37,50,133
1446,0,0.02,7,1,34,60,41
1447,0,0.83,5,9,59,50,1812
1448,0,0.2,6,0,67,69,2365
1449,0,0.19,7,16,56,50,25
1450,0,0.22,7,3,38,50,462
1451,0,1.0,6,3,51,61,1313
1452,0,0.33,7,0,37,72,5449
1453,0,0.79,8,3,47,59,27
1454,0,0.83,5,6,41,72,94
1455,0,0.15,6,16,36,80,115
1456,0,0.53,9,4,51,50,24
1457,0,1.0,4,5,39,50,467
1458,0,1.0,9,1,51,50,983
1459,0,1.0,8,22,67,50,405
1460,1,1.0,6,1,31,80,27000
1461,0,0.08,6,6,71,50,473
1462,0,0.08,6,1,39,80,4456
1463,0,0.28,5,6,52,50,369
1464,0,0.37,4,1,72,53,16
1465,0,0.76,8,12,28,90,3866
1466,0,0.41,4,9,23,76,270
1467,0,0.08,6,9,32,68,2575
1468,0,0.89,5,6,25,85,43
1469,0,0.29,7,3,81,70,214
1470,0,0.08,10,9,42,50,720
1471,0,0.07,6,12,45,85,1271
1472,0,0.91,7,15,26,72,1765
1473,0,0.07,6,9,39,80,1313
1474,0,0.37,4,2,53,50,1326
1475,0,0.18,10,8,26,85,272
1476,0,0.02,7,1,45,50,3688
1477,0,0.36,7,1,38,51,4478
1478,0,0.07,6,7,65,50,94
1479,0,0.11,6,12,36,50,110
1480,0,0.12,8,3,71,50,3430
1481,0,0.36,7,2,48,50,78
1482,0,0.18,12,5,52,50,171
1483,0,0.76,7,6,28,60,15
1484,0,0.06,6,2,55,50,173
1485,0,0.87,5,1,68,50,1139
1486,0,0.99,7,15,42,50,254
1487,0,0.5,5,8,36,60,2498
1488,0,0.07,6,11,40,76,9307
1489,0,1.0,6,10,32,60,546
